"WellName","FieldIndex","ObjectNumber","(nucleus) MeanIntensity CH1","(nucleus) Area","(nucleus) Sphericity"
"C6",1,197,1509.57515497667,489.396396430259,0.955978157928275
"C6",1,198,1607.28272884661,223.919552106456,0.99
"C6",1,199,1368.71588371906,250.227116609427,0.917110185285732
"C6",1,200,1139.22981881288,244.513164815406,0.890059566413634
"C6",1,201,1183.41900340732,272.898903549618,0.922338878306408
"C6",1,202,1672.96969690137,348.29164583007,0.99
"C6",1,203,1259.21560203324,407.866436149456,0.585949005740243
"C6",1,204,1572.05166901898,217.767552215707,0.864513065073805
"C6",1,205,951.346234738956,257.82848132905,0.878073359945863
"C6",1,206,1316.3004298839,245.001176556646,0.902365616616772
"C6",1,207,1651.51951949241,393.396570319518,0.880408093182278
"C6",1,208,1023.4171419798,234.513176274981,0.931059511218709
"C6",1,209,1056.86627762398,331.460206689928,0.882670095959433
"C6",1,210,1069.17020841586,354.643809338694,0.93549294963581
"C6",1,211,1194.78863690702,392.191960744918,0.887771405537833
"C6",1,212,1586.42103106259,382.349608427609,0.977565438040462
"C6",1,213,1312.4715521674,229.339076385186,0.95188790025628
"C6",1,214,1173.07733611194,272.484880856061,0.933090265281977
"C6",1,215,953.048355069912,270.815745981425,0.884990753608775
"C6",1,216,833.070150583609,236.376311618242,0.903294704815165
"C6",1,217,1572.0216216498,312.485254633986,0.851727791996329
"C6",1,218,1210.17173953356,461.462458029026,0.522697231721105
"C6",1,219,786.118992665329,219.844607883852,0.895204818983549
"C6",1,220,1136.3860594477,289.172461887055,0.984167942183538
"C6",1,221,1191.75577303237,275.496158392828,0.851984812028275
"C6",1,222,1151.68969028184,139.623205277329,0.761971313612479
"C6",1,223,811.898542844662,209.382659015407,0.941460405398199
"C6",1,224,1236.52021941908,291.041172634776,0.835442523519306
"C6",1,225,1341.40155026596,300.491255245261,0.99
"C6",1,226,1233.88784598229,230.486398364173,0.878907786612375
"C6",1,227,1201.32416917647,391.645626101617,0.554771200361819
"C6",1,228,1707.4640031401,491.321270161544,0.565118817469774
"C6",1,229,963.97847130933,257.415122317949,0.958905399703047
"C6",1,230,1100.70482197871,209.02057012667,0.875812581058834
"C6",1,231,1260.78087971164,198.264083784902,0.99
"C6",1,232,1044.42168702375,231.791591488689,0.803611679231729
"C6",1,233,1166.651929926,248.675178626253,0.966242406246704
"C6",1,234,1358.79393012246,237.805984369966,0.902008042109127
"C6",1,235,1274.98136638138,380.761094709433,0.617010418143674
"C6",1,236,1029.25391302159,210.545595227791,0.904426705715494
"C6",1,237,1003.03259669916,273.110931994597,0.899312278884491
"C6",1,238,1105.63947336021,341.021348888496,0.883381983925917
"C6",1,239,1354.52833055716,432.118662352173,0.922969041163812
"C6",1,240,1181.80345248358,213.03989358637,0.955365131687038
"C6",1,241,1002.91937427978,215.75094413629,0.908924694719852
"C6",1,242,963.422208196993,217.341282964785,0.8554117139033
"C6",1,243,1075.97760687635,229.731223448053,0.921295633136355
"C6",1,244,1193.32690585855,249.359483692516,0.945783274466247
"C6",1,245,1487.13759374779,445.684543551628,0.959893748906012
"C6",1,246,1133.97662253347,285.286571880077,0.920071207824853
"C6",1,247,1087.71902875581,182.20795389762,0.874593572424456
"C6",1,248,1540.92611361313,376.744582235057,0.926356388343464
"C6",1,249,924.996271417181,227.67010587805,0.884873344129915
"C6",1,250,1138.48258869079,405.701410863475,0.892646813551818
"C6",1,251,1137.48653379842,226.888767905504,0.83709765497239
"C6",1,252,1207.03030631699,214.345568200829,0.82177645125067
"C6",1,253,1244.66062312648,419.519757605114,0.883088765033917
"C6",1,254,1047.8883568779,390.447543591469,0.967436970878588
"C6",1,255,1245.28701775376,822.775328757272,0.447136443962848
"C6",1,256,1217.38683940386,392.051485009076,0.87095751998034
"C6",1,257,1012.59162553914,259.157174597417,0.962103131364651
"C6",1,258,1348.85280363296,260.223022247289,0.877766883732731
"C6",1,259,911.652762030106,221.508006896448,0.897890206609267
"C6",1,260,1314.94925136359,272.366200256848,0.876353204586252
"C6",1,261,1269.40710867595,229.766783276733,0.897672494665862
"C6",1,262,1299.57526816318,288.377768137536,0.861925131405256
"C6",1,263,1119.19947479139,264.068039324176,0.92198278400629
"C6",1,264,890.738172796316,255.838247523437,0.939910128976347
"C6",1,265,1248.01395958904,331.769617964156,0.930378927921478
"C6",1,266,1147.61893897914,246.861963421406,0.952226483311574
"C6",1,267,1267.02473814609,308.009358192397,0.890493863111129
"C6",1,268,1628.20404513691,342.472666659988,0.929666894545327
"C6",1,269,1009.18206003593,222.790417474432,0.85282027968957
"C6",1,270,1132.84558383483,225.152678468898,0.947188322613724
"C6",1,271,1080.02947226275,207.085782474,0.948363151797836
"C6",1,272,1817.89502463871,492.369874442283,0.842271949520674
"C6",1,273,1066.24497373985,456.196693503963,0.901654286535219
"C6",1,274,1127.25719992407,436.467700987755,0.877619624980649
"C6",1,275,1025.88384517942,186.159428844421,0.897687795661175
"C6",1,276,1477.96724884642,356.630252363558,0.848960748904019
"C6",1,277,1273.5942555949,440.886222324899,0.62432950481307
"C6",1,278,982.152694237227,309.789044250842,0.890705461805378
"C6",1,279,1275.27580947818,327.097738807247,0.890859564012311
"C6",1,280,1163.21817495012,185.003900845624,0.822078334057493
"C6",1,281,1437.75171754691,398.861866551144,0.92936572735467
"C6",1,282,1087.47751751745,388.338137104512,0.864156851432691
"C6",1,283,858.935868539364,209.50763137741,0.890143178278547
"C6",1,284,1167.97886664202,232.35191599106,0.971878079901662
"C6",1,285,892.748407768806,185.583816628205,0.841983152160865
"C6",1,286,1227.79180942478,235.111653069098,0.884338291998725
"C6",1,287,1204.26994066931,185.359957490243,0.866676535716307
"C6",1,288,1213.0168981338,464.988195581578,0.498904160361402
"C6",1,289,1430.06831869116,279.128045666902,0.886688361251302
"C6",1,290,1746.04964165962,475.007001599854,0.99
"C6",1,291,1130.87035249248,369.422905655921,0.839404379548956
"C6",1,292,957.483991246755,233.63154253442,0.868403317621138
"C6",1,293,1305.6816883478,291.259468883103,0.93192498427068
"C6",1,294,794.441531376087,224.790511301146,0.910548807809854
"C6",1,295,1239.15791754108,215.268103888533,0.913928556148373
"C6",1,296,1554.53068765953,216.598656117815,0.856647505802867
"C6",1,297,1249.81950545986,383.769015143455,0.914354665013662
"C6",1,298,1446.45327312501,418.083233618319,0.905231535075633
"C6",1,299,1373.34456958523,240.056036205317,0.879855913207745
"C6",1,300,972.959902475917,218.142507043596,0.891362313538755
"C6",1,301,976.88248959847,278.560980418583,0.823246073663124
"C6",1,302,1220.22085783706,292.098796801603,0.883115156461241
"C6",1,303,902.373746060134,264.110295284897,0.99
"C6",1,304,893.068273105037,236.090960685038,0.874294075383884
"C6",1,305,860.682847531522,240.024835637344,0.884687422410646
"C6",1,306,1255.08843968831,320.452683721773,0.956366670658941
"C6",1,307,1117.3646375273,290.648275831912,0.871470182449674
"C6",1,308,1477.97985065313,271.55619029266,0.913197256138164
"C6",1,309,1239.96385006175,455.276566028155,0.440285298874634
"C6",1,310,1450.05200115315,377.617521577561,0.917330839081198
"C6",1,311,1222.47193976756,397.597851065725,0.874567826145353
"C6",1,312,1032.07610894593,200.485195802529,0.871498338883252
"C6",1,313,1410.9329350973,218.009730025435,0.928005084762945
"C6",1,314,1127.08485856487,244.971492559506,0.798538275807476
"C6",1,315,969.252438013347,309.290079062876,0.937869952237317
"C6",1,316,1063.86640231308,234.12960453228,0.901402346446517
"C6",1,317,878.712454838536,238.153914772863,0.824607932025489
"C6",1,318,844.977136023162,237.178120478965,0.780209707957328
"C6",1,319,890.901555692208,274.158871048105,0.88537471741525
"C6",1,320,1165.11317700124,790.365596787944,0.408689959981645
"C6",1,321,1274.13009116973,206.031981839032,0.919029894242036
"C6",1,322,1035.39241886645,449.931526125238,0.529569776152215
"C6",1,323,1084.72714953712,198.927921730224,0.931179816475017
"C6",1,324,1344.49890424057,210.878137614513,0.861563637991698
"C6",1,325,1398.14652057384,491.012438356537,0.917634064447311
"C6",1,326,1410.4861671719,425.286323940352,0.938336664366086
"C6",1,327,1089.44319651568,281.063748725945,0.845797623301347
"C6",1,328,1157.60890677546,352.946111982647,0.90509458376438
"C6",1,329,1303.53132649512,402.532510767894,0.895727964023166
"C6",1,330,1446.11184598516,236.073572218503,0.880962901941533
"C6",1,331,1366.703938361,212.637921890008,0.871227755688919
"C6",1,332,1062.07081474914,234.730965638364,0.933434557388101
"C6",1,333,900.662322562222,214.433793274748,0.913656408493263
"C6",1,334,1844.5914563139,800.120714553191,0.490248153074867
"C6",1,335,1243.38575316926,286.014625450372,0.940351120465566
"C6",1,336,1386.45103237186,472.619440155171,0.894328268338584
"C6",1,337,1665.46531978794,302.987549405961,0.968888377214764
"C6",1,338,904.533973493693,228.32381282258,0.952052718905119
"C6",1,339,1586.2194275655,150.302908159087,0.771761992309962
"C6",1,340,1106.05800576239,457.945433238294,0.8255567142961
"C6",1,341,1059.21896368379,216.926022831595,0.906315410929712
"C6",1,342,1139.92581053816,273.219257927069,0.856403706281627
"C6",1,343,1228.31665528527,217.84020551044,0.86206346922525
"C6",1,344,1295.68562176854,359.734518410258,0.614926262832696
"C6",1,345,1029.7104353366,234.763889298095,0.906734036358218
"C6",1,346,1002.00039247069,225.372675595545,0.852410530872843
"C6",1,347,1152.07285013065,242.356997501623,0.876392804373126
"C6",1,348,1608.42954770297,374.58096425102,0.986239186204046
"C6",1,349,1239.19129165695,276.645995193773,0.863399251999945
"C6",1,350,1080.34556422699,254.4884655135,0.907023353083228
"C6",1,351,1048.09536950665,247.467652701973,0.942521648180118
"C6",1,352,1171.87198723004,369.967313546615,0.978556186556184
"C6",1,353,1519.99759472342,444.831783363385,0.888511055058326
"C6",1,354,1212.84309592637,223.077370454421,0.99
"C6",1,355,1167.32130586504,395.94202259404,0.974194003192295
"C6",1,356,1233.83340065631,193.825062472401,0.872791418117229
"C6",1,357,1548.28304462939,272.334879256636,0.89320733021835
"C6",1,358,1696.60636036008,415.527617317279,0.835124013181658
"C6",1,359,1143.67017755909,479.474563433689,0.943848301532287
"C6",1,360,1394.02303703762,253.905307789213,0.904575931843774
"C6",1,361,1104.65333667374,192.363756013869,0.930358907452279
"C11",1,1,1388.80977689188,321.573908308661,0.564595251501085
"C11",1,2,1038.61842197485,219.054458486131,0.968833551726014
"C11",1,3,1100.19164146283,175.175897212247,0.967349742104001
"C11",1,4,1580.19657744369,334.882674503697,0.831449391964493
"C11",1,5,1066.70833596274,221.627405731967,0.898281160902573
"C11",1,6,1173.35230751485,400.617518107503,0.957220054449238
"C11",1,7,1371.07804633714,472.798348756113,0.462647356782591
"C11",1,8,1169.98896022101,225.448945573413,0.831543858043312
"C11",1,9,1562.23579935325,437.82793578192,0.894198331028663
"C11",1,10,1171.11914278146,234.874634907619,0.88567870961088
"C11",1,11,1026.96858118103,393.702909738977,0.808084482399604
"C11",1,12,1400.23413381448,220.02748081497,0.906687866326125
"C11",1,13,864.538917944559,234.922346132028,0.907639654564078
"C11",1,14,1054.90810272196,193.269839581879,0.873677930189381
"C11",1,15,1092.01573982805,209.932440259824,0.938890536136343
"C11",1,16,1065.97977607041,278.862503550099,0.909879892403282
"C11",1,17,1283.6881749317,227.443642114365,0.938210254543643
"C11",1,18,891.892915251716,279.973703974278,0.899417273714186
"C11",1,19,1075.15213151267,208.558229778132,0.896078288026651
"C11",1,20,954.854783208529,235.064867396326,0.827929768601363
"C11",1,21,949.365078832543,223.763708607104,0.930457402512006
"C11",1,22,933.86274474199,266.985202196693,0.861420117448772
"C11",1,23,1832.51534434771,184.761211930908,0.945773475179799
"C11",1,24,1416.79707315016,379.281114204278,0.531069052359961
"C11",1,25,1032.92142127094,377.529696756783,0.957999341626052
"C11",1,26,1385.57334627337,396.451726488996,0.943335872014134
"C11",1,27,1382.62590287369,353.30582381807,0.889702585208862
"C11",1,28,1108.06009475858,223.927051508102,0.814638861389871
"C11",1,29,1116.53406436321,247.802898572358,0.913571765962733
"C11",1,30,1100.4694818344,327.105812398026,0.94564580716359
"C11",1,31,1263.92712904977,399.56622991616,0.896015058685537
"C11",1,32,1127.80369335199,240.292530763993,0.904051072463978
"C11",1,33,1155.89546322791,260.195407937046,0.921600233877544
"C11",1,34,1521.88572863778,304.588221767739,0.89388598313845
"C11",1,35,1131.58822749634,410.259900995875,0.805553151993268
"C11",1,36,1124.47024066498,240.191785340817,0.888859048188694
"C11",1,37,1148.13122941562,243.694153599675,0.893077898164332
"C11",1,38,1468.78417533411,490.654807181195,0.84469108236706
"C11",1,39,1155.07734673093,296.962900674455,0.837609578232931
"C11",1,40,1362.90833327416,445.014782467841,0.944702995881296
"C11",1,41,1280.00669800962,709.658915168473,0.401589719021092
"C11",1,42,1024.98475662441,101.580695183198,0.841706687896147
"C11",1,43,1139.7715296819,220.433207580498,0.904883877934099
"C11",1,44,1706.95902539598,433.220820032314,0.889228009124432
"C11",1,45,1288.01877048555,245.152507421529,0.842541367288486
"C11",1,46,1515.93710321785,701.661305066914,0.386239713816882
"C11",1,47,1216.46262021089,284.209379099167,0.8808898469978
"C11",1,48,1168.99968712559,476.677420239661,0.890207649994099
"C11",1,49,1050.05574755838,232.581561592475,0.924441596955721
"C11",1,50,1623.99238356435,117.447802919042,0.756735034692372
"C11",1,51,1048.48932040468,232.471185400149,0.88003248333164
"C11",1,52,1115.20002604102,285.222581592376,0.880126970612312
"C11",1,53,1118.99987460404,412.509457849385,0.940833939427589
"C11",1,54,1117.43778775386,289.409853756541,0.884536167516134
"C11",1,55,890.335924424765,214.747409491496,0.920611250791061
"C11",1,56,1277.27875126707,252.828772914523,0.914014041228059
"C11",1,57,1097.9621981183,273.595318308205,0.962231472462142
"C11",1,58,1427.24058595904,366.930891955281,0.709684134029247
"C11",1,59,954.516556839759,231.200826332317,0.932750622188471
"C11",1,60,1581.32262494573,370.388700724319,0.90116853948377
"C11",1,61,1115.53928378328,386.521335947757,0.828719747217407
"C11",1,62,1220.92791372015,425.834784939425,0.86435608004017
"C11",1,63,1159.71317086009,350.426523964182,0.855958281397379
"C11",1,64,717.762175686531,226.173621699549,0.885479816202831
"C11",1,65,1255.63813218233,222.993302196991,0.913262599764497
"C11",1,66,1077.72403535152,293.209854358662,0.952614054615126
"C11",1,67,1098.165513147,300.928555213506,0.840669324368314
"C11",1,68,1173.41052129319,300.622868707103,0.851416712075923
"C11",1,69,1154.71823369123,225.146172475019,0.88306241115813
"C11",1,70,1048.37013332769,255.970627425621,0.961243888204169
"C11",1,71,1277.03267566521,324.549496647224,0.860240625977083
"C11",1,72,916.041923319792,263.168956321011,0.978791952787613
"C11",1,73,1523.10015660822,412.063349370093,0.920508572999112
"C11",1,74,1597.17096698234,399.150223956113,0.907034659156535
"C11",1,75,1033.847655818,249.001568862719,0.867650383275307
"C11",1,76,1836.02897292497,437.578975294118,0.824779981263586
"C11",1,77,1148.43241621712,203.673702303636,0.859581908283975
"C11",1,78,1416.21192064825,207.401128129045,0.968571320722563
"C11",1,79,974.27801515983,242.946410620964,0.810669691332115
"C11",1,80,1279.41941810204,396.667952409376,0.905400157816329
"C11",1,81,973.898113581011,299.703974992049,0.901420002756568
"C11",1,82,1206.53358766667,212.446873954771,0.898228175017764
"C11",1,83,1165.16520761955,233.328502651864,0.905115256695351
"C11",1,84,1412.97982475173,448.8251217635,0.676888764803676
"C11",1,85,948.839416470987,237.840776096215,0.917024196950514
"C11",1,86,1130.6284228097,269.394980673203,0.914044428774259
"C11",1,87,801.452873267579,230.053115918578,0.827347305676385
"C11",1,88,1594.8062350574,704.027937812975,0.39154269428099
"C11",1,89,920.819298534163,205.386515961045,0.883932608150464
"C11",1,90,1297.3145963567,243.563208798116,0.94586124592624
"C11",1,91,1198.39201049511,342.88139340971,0.903661421284843
"C11",1,92,999.60538277669,267.854824009938,0.836183384381257
"C11",1,93,1364.28845361165,416.890622948957,0.955855319268283
"C11",1,94,1556.99423472375,259.834129432726,0.985395214554614
"C11",1,95,1022.82851032581,227.389732598671,0.900144525660228
"C11",1,96,1686.92243615777,190.74390952105,0.751517376626004
"C11",1,97,1615.05807119738,401.229765934392,0.924183429534114
"C11",1,98,1095.03331033109,239.455699106337,0.99
"C11",1,99,1199.06218564833,277.693696438257,0.868311606600612
"C11",1,100,1158.69433536188,341.983375852327,0.918760101644223
"C11",1,101,1238.75041284125,331.195883382998,0.904452406530133
"C11",1,102,1456.42867075694,234.245119986816,0.850753061220817
"C11",1,103,1087.90484899864,386.455830747402,0.562657557877145
"C11",1,104,1210.45793512996,376.393501030637,0.502608852963089
"C11",1,105,1082.78248177002,239.549367571551,0.892089531490529
"C11",1,106,975.003655040489,189.029984523766,0.873413051591027
"C11",1,107,1144.58958085038,242.229334164431,0.917826957791726
"C11",1,108,1267.28682800941,296.455694883485,0.92303040014734
"C11",1,109,1030.19225430286,227.254967096251,0.878369378655113
"C11",1,110,1365.49720983997,341.686454432648,0.666525258832706
"C11",1,111,1404.14401467089,464.578031838384,0.860410111733334
"C11",1,112,1488.41503463851,361.743601737613,0.922049232165393
"C11",1,113,893.15738405851,309.618258425946,0.892281440368946
"C11",1,114,1177.72095947183,386.479350881782,0.952063514094282
"C11",1,115,938.428209219583,208.974924363681,0.901962865066164
"C11",1,116,1086.00138375614,345.884462627812,0.949767331546274
"C11",1,117,1570.92006516536,1026.35377731274,0.341333976655629
"C11",1,118,1452.61535512082,209.643557263982,0.922441739525832
"C11",1,119,1007.2514603082,227.303393462758,0.968475464384376
"C11",1,120,1127.25793843856,414.620629942878,0.591169814821305
"C11",1,121,921.89921829137,177.274585930722,0.850177058995012
"C11",1,122,1346.66513819738,215.942148965401,0.928752808573256
"C11",1,123,1456.03914120958,211.792611808779,0.942848013700261
"C11",1,124,1432.09695904299,368.11757810694,0.976149896338881
"C11",1,125,1250.02134447622,442.539490456511,0.54262681628111
"C11",1,126,826.778218913238,198.210611828024,0.957344965890271
"C11",1,127,1114.26761528298,255.079965303267,0.805972268116297
"C11",1,128,842.507799800295,260.628397282135,0.902424270887395
"C11",1,129,1067.49846364742,267.941538062913,0.915930334952047
"C11",1,130,1203.78697501874,279.836122317686,0.887419973048509
"C11",1,131,1122.90751891485,282.163596185524,0.92750447666589
"C11",1,132,1119.24909379281,270.818289617417,0.847434962735633
"C11",1,133,933.065312203065,237.065044548523,0.843305684646183
"C11",1,134,1196.66489607191,307.540134639578,0.99
"C11",1,135,1167.14247540865,246.953300914402,0.884629619893795
"C11",1,136,1316.99245447257,436.711812500237,0.941449116804383
"C11",1,137,966.837480253942,323.114546114427,0.843542248985632
"C11",1,138,1082.83013966764,250.71163097143,0.952813180480658
"C11",1,139,1045.49515130419,194.274756944307,0.920417662830878
"C11",1,140,1564.79817500335,383.099068106234,0.942622658229835
"C11",1,141,1536.58634600089,426.185281860149,0.865843463962465
"C11",1,142,1188.96550893855,233.923044354679,0.840765769247576
"C11",1,143,1181.12039260804,457.09225254528,0.573463075137674
"C11",1,144,1360.09855246206,150.267875382125,0.771655791533139
"C11",1,145,1087.37627448014,221.327033639395,0.932787181474678
"C11",1,146,880.087422574101,207.696596671676,0.955512674436016
"C11",1,147,1406.86168202872,257.182861122939,0.861536742843935
"C11",1,148,992.336591487904,554.672625793014,0.548427240841033
"C11",1,149,1067.91861345147,230.92958843263,0.804214984271886
"C11",1,150,1656.56633132053,477.685895947906,0.572326333646829
"C11",1,151,1535.72167662506,408.519400316927,0.846758107725225
"C11",1,152,1204.65117106675,422.416797284831,0.890884207139815
"C11",1,153,1470.3353387363,241.435383811009,0.906478560511281
"C11",1,154,1019.19363779775,273.02158946917,0.918029061563799
"C11",1,155,1181.73535533101,326.737509183114,0.917945417430992
"C11",1,156,993.746820493113,219.095985502406,0.928258042025095
"C11",1,157,1252.83677731702,376.699265712916,0.561137648758177
"C11",1,158,956.54559112409,216.635990367692,0.906341068298332
"C11",1,159,1088.52993929725,237.763723034741,0.87743530446305
"C11",1,160,1114.94660975107,350.886594122383,0.535936418851646
"C11",1,161,1604.1240880252,429.577447492546,0.641926514494479
"C11",1,162,1021.62351016448,202.394360587512,0.92381527263887
"C11",1,163,1457.94398193356,422.578297086687,0.536196617442622
"C11",1,164,1361.75784825777,350.21252924876,0.806905806422894
"C11",1,165,929.437127204671,242.057387549768,0.963439911498929
"C11",1,166,1165.30891870299,225.44535782053,0.956461818869861
"C11",1,167,1237.2142818034,268.868085832713,0.930121979407312
"C11",1,168,855.239571364311,246.257425955651,0.893363494556885
"C11",1,169,1387.44103739059,255.310574490757,0.834747651677122
"C11",1,170,1302.18733258567,314.90820943985,0.944761001216695
"C11",1,171,929.196617703146,207.619832171436,0.899193367730514
"C11",1,172,1172.53831255098,255.766041579944,0.938006730222353
"C11",1,173,1507.38128358332,398.901386639721,0.922383624966353
"C11",1,174,1251.3227608735,405.277182037147,0.850690782247137
"C11",1,175,1511.04630141545,486.359621352997,0.860182440358331
"C11",1,176,1542.51884102338,277.115091845296,0.919486156387773
"C11",1,177,1053.54177022574,187.704874733136,0.92195156985038
"C11",1,178,1860.52643995878,104.829756546769,0.8221238257579
"C11",1,179,1068.28271354896,208.211555234188,0.892823590355073
"C11",1,180,1305.87382848289,449.486186221943,0.529370929792684
"C11",1,181,839.181232586011,215.224285697783,0.886750823334989
"C11",1,182,1122.03151717759,234.706762599396,0.908396798005854
"C11",1,183,928.702830608281,231.980309826363,0.879316015018571
"C11",1,184,1423.06248912342,253.959736244123,0.878542730353635
"C11",1,185,1109.25089788994,278.542800731597,0.912869049102693
"C11",1,186,1232.60786874139,227.419384333144,0.859886170392659
"C11",1,187,1260.88340920541,330.970179523952,0.850555538843885
"C11",1,188,1186.61082888794,215.561377082691,0.90221760728337
"C11",1,189,1188.64712646157,362.773544815896,0.58126431039468
"C11",1,190,1142.04494883634,292.077798754883,0.99
"C11",1,191,1130.22603169696,190.861369817648,0.86336382824239
"C11",1,192,1268.74841274762,268.933764136565,0.96959466950796
"C11",1,193,1190.91930005239,224.011036743208,0.874575643451432
"C11",1,194,822.339707510332,212.128811091676,0.948852310686039
"C11",1,195,947.672806635071,218.995150513997,0.843805359702782
"C11",1,196,990.913861705455,409.953122276569,0.381248747294444
"C11",1,197,1499.43779577661,417.308504051068,0.856301412726837
"C11",1,198,1122.99617425006,213.732823747892,0.960615544008149
"C11",1,199,1102.74798729514,195.347776606487,0.897829986171922
"C11",1,200,1093.09217385845,210.627098948405,0.861937566529091
"C11",1,201,1162.40536036732,341.963089464517,0.898008662751052
"C11",1,202,1012.61433955901,255.353675528311,0.906098429845194
"C11",1,203,1594.80038513955,433.17638599565,0.85767812312075
"C11",1,204,1161.45310597463,248.738408952425,0.838984665848678
"C11",1,205,1239.0532524981,266.010552315892,0.90479752398625
"C11",1,206,1086.45051909278,235.637155615698,0.874523301795822
"C11",1,207,1174.27892124989,212.147204713228,0.921162981444627
"C11",1,208,1129.33564588336,265.012831843058,0.863345993078801
"C11",1,209,1896.14356939575,906.272750798455,0.260581005290012
"C11",1,210,1252.60032038789,452.301797726736,0.507297289049185
"C11",1,211,1228.872005457,218.335040917428,0.949866563360913
"C11",1,212,973.170328282539,225.822761487558,0.884098627365069
"C11",1,213,1587.17727992972,440.913670226172,0.857020384818398
"C11",1,214,1121.10152926847,371.285833457154,0.931990788783457
"C11",1,215,1282.87464673012,231.309925439236,0.908246877333416
"C11",1,216,1029.71846016238,237.025752788377,0.864316068286409
"C11",1,217,1001.28851940603,262.444568362207,0.953618774205726
"C11",1,218,1080.34527960361,86.2665764022841,0.833811127192802
"C11",1,219,1211.54416609116,551.732172128757,0.669734452531362
"C11",1,220,1310.96912960782,411.14901751776,0.905722927024995
"C11",1,221,1063.67145363787,238.814073053792,0.882653237658998
"C11",1,222,1535.78506389561,396.513837588141,0.880656493543054
"C11",1,223,1190.29444330834,374.133395985895,0.99
"C11",1,224,1141.46396723461,386.503894348256,0.984291631172452
"C11",1,225,1067.43765443182,224.926120668622,0.910511311093725
"C11",1,226,1268.68152556199,243.70926952731,0.963175213681301
"C11",1,227,1715.88593669408,338.614539241851,0.537114483224076
"C11",1,228,833.062048289451,284.600761511476,0.924791783362764
"C11",1,229,1085.34145456141,211.065896491634,0.820755429580375
"C11",1,230,1070.57972015927,211.363998142273,0.905898526128493
"C11",1,231,1477.04136981846,322.654952273953,0.936364434768138
"C11",1,232,1332.05063376123,371.122632675973,0.620612251404677
"C11",1,233,1480.02587514885,124.704438546035,0.774572402516611
"C11",1,234,1224.43047689791,222.085066884345,0.99
"C11",1,235,1154.62670469467,207.173301527172,0.943310781649975
"C11",1,236,1032.80192966163,277.302219244268,0.99
"C11",1,237,1449.97640986897,436.002020907019,0.865015136651241
"C11",1,238,1500.70921628075,517.224666879792,0.816456806907931
"C11",1,239,1623.16582987691,237.398228752496,0.895672315581671
"C11",1,240,1308.57430767759,374.674563355431,0.808081535896531
"C11",1,241,1018.05678098325,248.320997379134,0.842301898778802
"C11",1,242,1050.67136082012,216.779326913718,0.833374254451827
"C11",1,243,1047.57472450578,198.243629283798,0.870184672675444
"C11",1,244,1137.95682676083,201.609864008246,0.933291117180546
"C11",1,245,965.19709582757,398.003649366856,0.48812740089045
"C11",1,246,1196.80468138626,451.136783703705,0.445056921438211
"C11",1,247,1036.85723038993,209.357899116939,0.903731301476926
"C11",1,248,1167.65311627127,250.766664594258,0.925963101193941
"C11",1,249,837.731530994107,237.955030041865,0.961606026563222
"C11",1,250,991.832784499626,301.196686103486,0.867175082765232
"C11",1,251,1148.43590705004,140.37322583056,0.808641237899737
"C11",1,252,1433.88211160444,396.483884052379,0.922103185331405
"C11",1,253,1589.58990115284,436.682090838522,0.866765513733533
"C11",1,254,1148.80467853801,289.840327557805,0.914718394488089
"C11",1,255,1003.62814678283,219.136895975413,0.858497625118849
"C11",1,256,1346.76077677106,222.829948745584,0.882538001717727
"C11",1,257,990.944320493838,301.797854025368,0.908925675712819
"C11",1,258,1239.98896494655,403.226006551441,0.973178274643071
"C11",1,259,2182.29569606685,842.931235351066,0.437830894328849
"C11",1,260,1390.50808310155,423.149107550764,0.528155452590802
"C11",1,261,1100.8083009146,323.990192830036,0.937063089775097
"C11",1,262,1279.44072878034,393.178124368226,0.8918146282554
"C11",1,263,1700.31986505375,418.563483807852,0.406305344228064
"C11",1,264,933.567970084159,286.257996040888,0.882973274833532
"C11",1,265,1183.48241223535,210.436060031576,0.887254989502427
"C11",1,266,1389.33820858976,421.707916667974,0.904328140554558
"C11",1,267,962.7973596204,234.295317179894,0.869594936446725
"C11",1,268,1237.8141611802,181.179774849433,0.910894147504425
"C11",1,269,843.220008876274,246.899687506721,0.886433259314287
"C11",1,270,980.202603555003,233.277762473016,0.861358272229783
"C11",1,271,1258.7170040397,286.669719760745,0.911959530204756
"C11",1,272,1518.20487443692,251.531398208629,0.847553806618437
"C11",1,273,1473.24955912179,232.096898959012,0.916453851216981
"C11",1,274,913.940481709874,114.048052149858,0.823999439889548
"C11",1,275,1844.56306741171,359.147512560195,0.872472944476352
"C11",1,276,1268.04706054797,557.807301307204,0.623527193441847
"C11",1,277,970.252055777691,167.616202952267,0.906257588635586
"C11",1,278,1333.45247008215,425.454093991588,0.937850716315035
"C11",1,279,1184.98868851554,196.668723366065,0.819430747953697
"C11",1,280,996.39683146654,250.332328536438,0.81915524385938
"C11",1,281,1392.49095357357,459.623585578201,0.860879879015995
"C11",1,282,1177.16994870045,283.317659244813,0.99
"C11",1,283,1507.94056160583,215.481890458793,0.957090375684978
"C11",1,284,1021.338179638,221.042233924026,0.890253844940058
"C11",1,285,1108.69575640075,569.196297571568,0.730095896825452
"C11",1,286,1074.18805885422,381.950213387242,0.879822519300979
"C11",1,287,1447.97253350133,766.295780112942,0.523191948867098
"C11",1,288,1446.49649748813,302.528378043191,0.909132217067158
"C11",1,289,893.082021724426,191.921535028939,0.969808345862266
