"WellName","FieldIndex","ObjectNumber","(Virus) MeanIntensity CH2"
"E1",1,188,7252.17776766806
"E1",1,189,7543.3976286855
"E1",1,190,5203.96631623583
"E1",1,191,1541.90200826281
"E1",1,192,3768.76885589323
"E1",1,193,3907.62932695259
"E1",1,194,7357.1775534538
"E1",1,195,2619.79492381563
"E1",1,196,6352.41219313562
"E1",1,197,3016.25255212051
"E1",1,198,3438.39195212718
"E1",1,199,3548.26435045636
"E1",1,200,4205.67512255937
"E1",1,201,5566.19300644687
"E1",1,202,3486.48707588848
"E1",1,203,7168.56892247307
"E1",1,204,5568.34612601356
"E1",1,205,5766.23225243388
"E1",1,206,6511.17652522291
"E1",1,207,5618.06258855081
"E1",1,208,4101.44250793369
"E1",1,209,4112.37318314016
"E1",1,210,5347.28488119443
"E1",1,211,5538.52751828504
"E1",1,212,4381.77110571717
"E1",1,213,4353.79626297093
"E1",1,214,6390.35450783506
"E1",1,215,4104.93396566902
"E1",1,216,4081.86733398413
"E1",1,217,4709.90858149815
"E1",1,218,5668.6395816081
"E1",1,219,3469.89266374846
"E1",1,220,5036.11093585204
"E1",1,221,6185.74117147448
"E1",1,222,2978.13634623796
"E1",1,223,4436.38926632257
"E1",1,224,4946.75445001654
"E1",1,225,3174.14207043994
"E1",1,226,4144.72032682233
"E1",1,227,5985.64185527836
"E1",1,228,3129.11651978017
"E1",1,229,4419.50684141698
"E1",1,230,4270.60792954756
"E1",1,231,6447.46334751582
"E1",1,232,4806.19709558612
"E1",1,233,8352.65564549643
"E1",1,234,3350.2637337559
"E1",1,235,3173.24586877885
"E1",1,236,6835.300732365
"E1",1,237,3244.6717395003
"E1",1,238,5901.26765336
"E1",1,239,4862.8626651854
"E1",1,240,5103.22260918881
"E1",1,241,5723.7776939067
"E1",1,242,3187.37627662209
"E1",1,243,696.425370068619
"E1",1,244,392.225144408851
"E1",1,245,195.945212228393
"E1",1,246,284.19084960601
"E1",1,247,217.385698733152
"E1",1,248,322.631980041258
"E1",1,249,295.075668103125
"E1",1,250,530.987632555624
"E1",1,251,269.592261766763
"E1",1,252,360.816874346989
"E1",1,253,186.569471435174
"E1",1,254,284.401895158037
"E1",1,255,467.297142523897
"E1",1,256,396.595923258044
"E1",1,257,532.022871430195
"E1",1,258,355.267176956
"E1",1,259,304.324521433926
"E1",1,260,351.916130453847
"E1",1,261,255.2958260279
"E1",1,262,152.483573789369
"E1",1,263,370.537656331956
"E1",1,264,214.435895591091
"E1",1,265,389.063633734056
"E1",1,266,450.888042068955
"E1",1,267,339.437205296284
"E1",1,268,374.75930741245
"E1",1,269,440.605686051293
"E1",1,270,241.276050470287
"E1",1,271,255.072737111505
"E1",1,272,522.839440256504
"E1",1,273,476.717996073119
"E1",1,274,563.269503274166
"E1",1,275,368.735273317031
"E1",1,276,429.641293292726
"E1",1,277,313.453505607602
"E1",1,278,471.166500634738
"E1",1,279,202.497253862589
"E1",1,280,318.424571040185
"E1",1,281,381.175176540354
"E1",1,282,277.437919881777
"E1",1,283,537.559983224369
"E1",1,284,247.180170286296
"E1",1,285,520.794222488634
"E1",1,286,371.886083449015
"E1",1,287,268.624620257369
"E1",1,288,202.915294667427
"E1",1,289,334.689433636477
"E1",1,290,276.706391554712
"E1",1,291,215.9901957404
"E1",1,292,440.939082571219
"E1",1,293,511.492394941897
"E1",1,294,434.780112678828
"E1",1,295,431.111311848121
"E1",1,296,435.76396327109
"E1",1,297,347.931307622683
"E1",1,298,421.771187056457
"E1",1,299,287.453360348493
"E1",1,300,445.109634450151
"E1",1,301,237.119741468304
"E1",1,302,433.187980833476
"E1",1,303,330.672719413807
"E1",1,304,386.87606854807
"E1",1,305,263.379940885403
"E1",1,306,431.425292337591
"E1",1,307,301.511793120679
"E1",1,308,366.624319980845
"E1",1,309,403.286285055514
"E1",1,310,232.324327715832
"E1",1,311,373.928003402366
"E1",1,312,95.1338806482099
"E1",1,313,309.248529783168
"E1",1,314,464.488528205228
"E1",1,315,429.812226790475
"E1",1,316,215.5127092599
"E1",1,317,81.5885463898997
"E1",1,318,168.539739481423
"E1",1,319,194.822485321644
"E1",1,320,129.707314469849
"E1",1,321,256.215891512484
"E1",1,322,370.391475290775
"E1",1,323,92.9576453673212
"E1",1,324,653.027781632445
"E1",1,325,187.650488478549
"E1",1,326,359.919305415812
"E1",1,327,428.677022133401
"E1",1,328,623.28056469073
"E1",1,329,298.281997934547
"E1",1,330,560.055565595565
"E1",1,331,468.883712913277
"E1",1,332,487.919020490868
"E1",1,333,575.699674360688
"E1",1,334,229.864791699965
"E1",1,335,160.171234521905
"E1",1,336,328.022152355796
"E1",1,337,421.377858465054
"E1",1,338,379.062634287036
"E1",1,339,255.348701196855
"E1",1,340,331.315932582381
"E1",1,341,387.69038879698
"E1",1,342,307.457469157311
"E1",1,343,395.853501326163
"E1",1,344,157.345502004795
"E1",1,345,222.792389071211
"E1",1,346,126.630339045303
"E1",1,347,365.275426736671
"E1",1,348,210.406004093113
"E1",1,349,360.28936224497
"E1",1,350,562.082914600898
"E1",1,351,79.4684985485958
"E1",1,352,236.396401144585
"E1",1,353,138.581192347464
"E1",1,354,415.924497089795
"E1",1,355,279.696767369252
"E1",1,356,197.06811001474
"E1",1,357,276.43522850879
"E1",1,358,364.445573449537
"E1",1,359,459.311030893269
"E1",1,360,252.903015875127
"E1",1,361,417.064444249643
"E1",1,362,281.55830649888
"E1",1,363,147.791885289555
"E2",1,1,3543.53117863546
"E2",1,2,1686.33359768352
"E2",1,3,6291.87450012262
"E2",1,4,5602.89131816787
"E2",1,5,4947.8282373981
"E2",1,6,2493.53374666691
"E2",1,7,5068.19889333875
"E2",1,8,4215.52787899485
"E2",1,9,5332.83507977803
"E2",1,10,4852.96987363671
"E2",1,11,4399.23775820836
"E2",1,12,5072.95658895402
"E2",1,13,5703.31446791596
"E2",1,14,3790.03525477735
"E2",1,15,5611.87342145166
"E2",1,16,5044.69012922346
"E2",1,17,4920.63086312433
"E2",1,18,3338.29961133122
"E2",1,19,6018.12646268421
"E2",1,20,3748.74415240323
"E2",1,21,6927.20631773259
"E2",1,22,2017.68512072161
"E2",1,23,5396.5157986061
"E2",1,24,5266.39271526465
"E2",1,25,4667.38414835311
"E2",1,26,3825.39140516356
"E2",1,27,4372.33683956393
"E2",1,28,3739.99789457866
"E2",1,29,3902.24173331815
"E2",1,30,2709.469961648
"E2",1,31,6895.40949478099
"E2",1,32,4485.71630649558
"E2",1,33,5331.63081945445
"E2",1,34,7822.43047773175
"E2",1,35,4957.65490112459
"E2",1,36,5985.88453986958
"E2",1,37,7219.82045786596
"E2",1,38,3855.0570380151
"E2",1,39,4322.68154331392
"E2",1,40,4958.56600265611
"E2",1,41,6100.00405133484
"E2",1,42,4997.83396130587
"E2",1,43,7912.4660941702
"E2",1,44,3117.86185717607
"E2",1,45,5167.3645444394
"E2",1,46,6326.41064530715
"E2",1,47,5982.45734302126
"E2",1,48,4860.39725699376
"E2",1,49,3980.98554202016
"E2",1,50,3571.56164826054
"E2",1,51,4402.29626013983
"E2",1,52,3236.43570844471
"E2",1,53,5583.95838102385
"E2",1,54,4631.7470850449
"E2",1,55,2325.19731045958
"E2",1,56,6430.92229175422
"E2",1,57,7663.04071694465
"E2",1,58,6038.68561191695
"E2",1,59,5809.11394762183
"E2",1,60,6717.98743514386
"E2",1,61,6380.05909598299
"E2",1,62,6950.03596970698
"E2",1,63,6387.63122174316
"E2",1,64,7222.18114660636
"E2",1,65,2898.48876821515
"E2",1,66,4544.82751672088
"E2",1,67,4511.00794931908
"E2",1,68,5229.59725129699
"E2",1,69,5183.3387564783
"E2",1,70,5800.11290299628
"E2",1,71,4308.48351677403
"E2",1,72,5412.73993581685
"E2",1,73,6153.53634722687
"E2",1,74,4761.13165663683
"E2",1,75,3570.91847355023
"E2",1,76,6816.87946563962
"E2",1,77,5186.6904534959
"E2",1,78,7368.7246141548
"E2",1,79,4203.15970821053
"E2",1,80,2713.42996095342
"E2",1,81,4102.0636192498
"E2",1,82,4293.56527088986
"E2",1,83,4354.77081214037
"E2",1,84,4083.23984965049
"E2",1,85,4240.19949172252
"E2",1,86,6946.11727296588
"E2",1,87,7562.92769509773
"E2",1,88,2557.04652877863
"E2",1,89,4533.6572078845
"E2",1,90,4882.24120912159
"E2",1,91,4370.14485580738
"E2",1,92,4351.70313916655
"E2",1,93,1905.39685198712
"E2",1,94,4466.54337603095
"E2",1,95,7387.06002598097
"E2",1,96,7255.80089727893
"E2",1,97,5120.61987490999
"E2",1,98,4807.08969301509
"E2",1,99,3696.18387712812
"E2",1,100,4799.20785012697
"E2",1,101,5960.50131517274
"E2",1,102,4607.38664854528
"E2",1,103,7062.62387888324
"E2",1,104,3200.05922584695
"E2",1,105,6601.18860308539
"E2",1,106,5264.56478311303
"E2",1,107,5073.24237414347
"E2",1,108,5046.65949606013
"E2",1,109,7123.41446626848
"E2",1,110,6773.86064610463
"E2",1,111,6082.66822494975
"E2",1,112,6410.474705697
"E2",1,113,6516.11519621911
"E2",1,114,4398.11578858576
"E2",1,115,5514.08389359954
"E2",1,116,4369.85240100823
"E2",1,117,5735.48589426263
"E2",1,118,3764.52288801653
"E2",1,119,5804.01275178891
"E2",1,120,4833.58809395058
"E2",1,121,6490.34418293532
"E2",1,122,3515.91351657678
"E2",1,123,5276.43738218658
"E2",1,124,2759.24797654864
"E2",1,125,6059.47959247532
"E2",1,126,4122.37023107536
"E2",1,127,3964.73399647387
"E2",1,128,2148.39270803007
"E2",1,129,3181.53417958623
"E2",1,130,5375.56640133687
"E2",1,131,2990.57138362634
"E2",1,132,5841.02902833558
"E2",1,133,3206.89993040197
"E2",1,134,3548.43355233086
"E2",1,135,4041.07029392385
"E2",1,136,3811.22078226693
"E2",1,137,6134.74485124934
"E2",1,138,3464.34730951893
"E2",1,139,5765.20005946354
"E2",1,140,6736.29929305662
"E2",1,141,4552.96271157108
"E2",1,142,4567.08172201175
"E2",1,143,4641.07184620978
"E2",1,144,4528.95102251661
"E2",1,145,5161.40619396424
"E2",1,146,4046.36239725557
"E2",1,147,3149.31206422759
"E2",1,148,6060.90639158057
"E2",1,149,4777.25063343888
"E2",1,150,5050.08268578337
"E2",1,151,5642.67262739948
"E2",1,152,5165.58813141517
"E2",1,153,5225.69192424855
"E2",1,154,3896.98544008889
"E2",1,155,5372.94254072392
"E2",1,156,3347.06397573235
"E2",1,157,5133.98621205474
"E2",1,158,6502.4527652945
"E2",1,159,3969.3181330384
"E2",1,160,2976.24463073758
"E2",1,161,4512.09075462325
"E2",1,162,3387.40315088657
"E2",1,163,5325.67363967693
"E2",1,164,4832.4872277178
"E2",1,165,6430.27953271919
"E2",1,166,4737.18873906245
"E2",1,167,5430.26153248519
"E2",1,168,4748.43079912813
"E2",1,169,6346.81335934436
"E2",1,170,4271.61070673148
"E2",1,171,5199.66382703164
"E2",1,172,4963.85833370673
"E2",1,173,8116.26893900619
"E2",1,174,5449.56913744104
"E2",1,175,6695.79442519739
"E2",1,176,3004.35842251118
"E2",1,177,5169.54834351346
"E2",1,178,3598.13209622664
"E2",1,179,5261.31911748988
"E2",1,180,5669.43428030138
"E2",1,181,4644.66604918068
"E2",1,182,3017.71602333317
"E2",1,183,4886.20869804551
"E2",1,184,4719.92126061604
"E2",1,185,7097.54366831193
"E2",1,186,5190.84674971933
"E2",1,187,5837.83359925337
"E2",1,188,2219.91638225226
"E2",1,189,8089.44255841258
"E2",1,190,3405.72770715471
"E2",1,191,3469.83263332526
"E2",1,192,6916.23963984887
"E2",1,193,4871.99698310183
"E2",1,194,3385.77141632677
"E2",1,195,7639.60818443392
"E2",1,196,4128.85697486217
"E2",1,197,1149.36853303534
"E2",1,198,6526.35425945309
"E2",1,199,5044.68800251667
"E2",1,200,4877.88361776318
"E2",1,201,3423.45074786391
"E2",1,202,5092.93929279034
"E2",1,203,5366.87672196259
"E2",1,204,3565.96536797156
"E2",1,205,5998.68504002014
"E2",1,206,6649.04757409065
"E2",1,207,5716.41909484745
"E2",1,208,5927.0211208768
"E2",1,209,6730.1512952678
"E2",1,210,3368.55055720214
"E2",1,211,5776.42888306703
"E2",1,212,4388.24240358723
"E2",1,213,2407.17970977718
"E2",1,214,4242.45379768959
"E2",1,215,2910.66379696463
"E2",1,216,4422.1434192663
"E2",1,217,3363.17202925461
"E2",1,218,3554.32012554123
"E2",1,219,5020.35466312225
"E2",1,220,8008.68229170513
"E2",1,221,4900.7282502979
"E2",1,222,6719.10789007945
"E2",1,223,5890.84949656841
"E2",1,224,2829.73438814535
"E2",1,225,3466.32743287805
"E2",1,226,6833.41306656711
"E2",1,227,5314.05112203316
"E2",1,228,5390.10658897777
"E2",1,229,7837.94813602179
"E2",1,230,2765.59667428215
"E2",1,231,6490.39739160184
"E2",1,232,4405.51061259157
"E2",1,233,5777.72486791977
"E2",1,234,6595.87093187487
"E2",1,235,6902.94012405706
"E2",1,236,5239.949684501
"E2",1,237,5449.97767603265
"E2",1,238,3077.74864861326
"E2",1,239,7545.29986314587
"E2",1,240,5077.26955127582
"E2",1,241,5258.90433275271
"E2",1,242,4444.07549074259
"E2",1,243,1821.90448939695
"E2",1,244,5584.5190786616
"E2",1,245,6122.84830136229
"E2",1,246,4113.47564236994
"E2",1,247,5754.74701667471
"E2",1,248,4344.5577265463
"E2",1,249,6303.94854745857
"E2",1,250,4362.60998253389
"E2",1,251,6585.63642357069
"E2",1,252,6483.90449193811
"E2",1,253,3332.36392558483
"E2",1,254,7338.22222838906
"E2",1,255,4126.03387394498
"E2",1,256,5575.53400826899
"E2",1,257,5224.40986270562
"E2",1,258,7067.36209674292
"E2",1,259,7157.27373589772
"E2",1,260,4274.86952296155
"E2",1,261,2607.60685124294
"E2",1,262,4881.27151100385
"E2",1,263,4403.11626930413
"E2",1,264,5123.43344258517
"E2",1,265,3660.42591001227
"E2",1,266,5623.19072931292
"E2",1,267,5465.35296336273
"E2",1,268,7154.97676643323
"E2",1,269,6121.37499190219
"E2",1,270,5229.40453931354
"E2",1,271,3018.0040014131
"E2",1,272,5289.83478232508
"E2",1,273,5602.36564372361
"E2",1,274,5164.27221031623
"E2",1,275,4917.21282144486
"E2",1,276,4945.28307427255
"E2",1,277,7165.85989549463
"E2",1,278,2494.2737356722
"E2",1,279,4888.49179614693
"E2",1,280,5706.11490556291
"E2",1,281,3932.5298760506
"E2",1,282,6386.38617113265
"E2",1,283,5561.01732757128
"E2",1,284,7506.62001230725
"E2",1,285,5634.67473313617
"E2",1,286,3602.04547757373
"E2",1,287,4829.94018982696
"E2",1,288,8207.94227555305
"E2",1,289,7298.08817097718
"E2",1,290,5924.93850126798
"E2",1,291,7479.24887732238
"E2",1,292,5395.19131988054
"E2",1,293,3632.08800118336
"E2",1,294,4671.11772564802
"E2",1,295,6791.14654120509
"E2",1,296,3479.32953670847
"E2",1,297,6097.57986543749
"E2",1,298,4786.16311043061
"E2",1,299,4741.26157523628
"E2",1,300,4591.85954697666
"E2",1,301,5186.81886129759
"E2",1,302,3235.52101559477
"E2",1,303,3298.48334733724
"E2",1,304,2717.51550129638
"E2",1,305,2802.4022072608
"E2",1,306,7418.57258463921
"E2",1,307,4717.52315721174
"E2",1,308,6616.30869101088
"E2",1,309,4375.6521884711
"E2",1,310,4553.58548660828
"E2",1,311,3565.28517984192
"E2",1,312,4960.35857299136
"E2",1,313,5681.09107274571
"E2",1,314,3591.35977465756
"E2",1,315,4549.404330386
"E2",1,316,6119.31188697903
"E2",1,317,2771.8252893628
"E2",1,318,4972.40727719405
"E2",1,319,1431.15475188801
"E2",1,320,2043.09906325383
"E2",1,321,285.047543565053
"E2",1,322,383.138229537399
"E2",1,323,507.90222903474
"E2",1,324,410.778239332088
"E2",1,325,308.681570056956
"E2",1,326,315.166582606702
"E2",1,327,346.041180753404
"E2",1,328,258.192356543828
"E2",1,329,495.220390089051
"E2",1,330,459.340730772794
"E2",1,331,72.7330006359279
"E2",1,332,356.598690967751
"E2",1,333,389.448800514176
"E2",1,334,314.083963909632
"E2",1,335,402.502772030233
"E2",1,336,427.593567032367
"E2",1,337,425.364986225855
"E2",1,338,402.155456818724
"E2",1,339,113.177396332553
"E2",1,340,374.518003996784
"E2",1,341,261.073360036891
"E2",1,342,333.235050459943
"E2",1,343,307.762260447433
"E2",1,344,371.818120793797
"E2",1,345,302.817498804647
"E2",1,346,411.96590219706
"E2",1,347,131.157157796153
"E2",1,348,437.519393363815
"E2",1,349,270.04532653518
"E2",1,350,118.806482797393
"E2",1,351,192.169051166021
"E2",1,352,201.580424568775
"E2",1,353,427.609320492754
"E2",1,354,225.278305267405
"E2",1,355,301.569783951409
"E2",1,356,101.846275562769
"E2",1,357,418.492070031739
"E2",1,358,323.579453063226
"E2",1,359,556.910542448005
"E2",1,360,253.297087671389
"E2",1,361,296.462089796619
"E2",1,362,258.901475255134
"E2",1,363,376.661314704789
"E2",1,364,105.245200407949
"E2",1,365,169.280614133492
"E2",1,366,186.421312038639
"E2",1,367,356.741537776464
"E2",1,368,158.128798601724
"E2",1,369,456.504200024114
"E2",1,370,351.643313295306
"E2",1,371,336.408500725189
"E2",1,372,140.503187706398
"E2",1,373,362.251785681344
"E2",1,374,430.267953692363
"E2",1,375,136.195155510997
"E2",1,376,416.925805783693
"E2",1,377,215.647414034039
"E2",1,378,414.491859341191
"E2",1,379,485.314217852388
"E2",1,380,319.028018286652
"E2",1,381,359.014619064022
"E2",1,382,478.639958503429
"E2",1,383,201.040483876922
"E2",1,384,258.880883668792
"E2",1,385,479.378883449436
"E2",1,386,287.886879548095
"E2",1,387,149.819852375089
"E2",1,388,318.441531961633
"E2",1,389,224.903997115415
"E2",1,390,433.636365070816
"E2",1,391,432.907313311746
"E2",1,392,332.065469393094
"E2",1,393,268.178920417406
"E2",1,394,333.43907159943
"E2",1,395,284.972320404668
"E2",1,396,251.771202104702
"E2",1,397,449.352743108116
"E2",1,398,251.947521428743
"E2",1,399,295.493937868109
"E2",1,400,387.656681155832
"E2",1,401,243.323323262023
"E2",1,402,230.069813003988
"E2",1,403,400.296435111045
"E2",1,404,198.31225559647
"E2",1,405,401.338078105074
"E2",1,406,595.093773363712
"E2",1,407,176.021036227845
"E2",1,408,119.220588341621
"E2",1,409,395.197700807614
"E2",1,410,405.546432112133
"E2",1,411,353.475482273788
"E2",1,412,408.067099919429
"E2",1,413,291.013704673618
"E2",1,414,323.137963203876
"E2",1,415,296.527282983827
"E2",1,416,337.563002740851
"E2",1,417,583.731627375067
"E2",1,418,319.562028567588
"E2",1,419,77.2797652655896
"E2",1,420,383.113024270993
"E2",1,421,326.393880719546
"E2",1,422,220.431200864559
"E2",1,423,229.96991531458
"E2",1,424,391.670401627929
"E2",1,425,246.678993327846
"E2",1,426,457.884050523631
"E2",1,427,275.066172322652
"E2",1,428,40
"E2",1,429,183.383107322239
"E2",1,430,155.076214515117
"E2",1,431,149.107658972772
"E2",1,432,367.62909193119
"E2",1,433,442.000403623708
"E2",1,434,412.652856731677
"E2",1,435,313.261107143446
"E2",1,436,406.673581802056
"E2",1,437,40
"E2",1,438,239.813973628814
"E2",1,439,358.760799307223
"E2",1,440,186.920328259645
"E2",1,441,375.872674296157
"E2",1,442,390.865324816255
"E2",1,443,135.1277358529
"E2",1,444,277.088354138915
"E2",1,445,449.855917685268
"E2",1,446,420.110066399578
"E2",1,447,491.012204113742
"E2",1,448,552.485881908276
"E2",1,449,303.35320038556
"E2",1,450,244.583549521305
"E2",1,451,364.761730852618
"E3",1,1,4116.8795660034
"E3",1,2,6361.77508005742
"E3",1,3,5392.92289629954
"E3",1,4,2872.07956448691
"E3",1,5,3357.76925391833
"E3",1,6,4927.60871361536
"E3",1,7,4469.90519111701
"E3",1,8,4998.54344005577
"E3",1,9,3031.30215378081
"E3",1,10,5763.80652406859
"E3",1,11,7039.7212258538
"E3",1,12,3582.75811188529
"E3",1,13,4969.68037145754
"E3",1,14,2815.09717496052
"E3",1,15,8082.36156781549
"E3",1,16,2960.3915213249
"E3",1,17,5326.99772543135
"E3",1,18,5834.52086936396
"E3",1,19,3265.06810380983
"E3",1,20,5958.37475370727
"E3",1,21,4626.65675686354
"E3",1,22,3579.88724805367
"E3",1,23,5126.14660932986
"E3",1,24,6582.2549058603
"E3",1,25,5371.86914036094
"E3",1,26,5611.67473717609
"E3",1,27,5824.66933453132
"E3",1,28,3030.09820913744
"E3",1,29,8128.84605152816
"E3",1,30,5313.21496861711
"E3",1,31,4913.91663615554
"E3",1,32,4297.98070860343
"E3",1,33,4422.54605616753
"E3",1,34,3850.15390596602
"E3",1,35,6306.60710264091
"E3",1,36,2441.5062551455
"E3",1,37,4688.01013055798
"E3",1,38,3165.88779559188
"E3",1,39,1551.7861498313
"E3",1,40,6102.75966140133
"E3",1,41,3894.38833113197
"E3",1,42,4098.22760735791
"E3",1,43,3972.90089165048
"E3",1,44,3965.95497893797
"E3",1,45,3597.71327392607
"E3",1,46,4776.39619771447
"E3",1,47,5661.33912437702
"E3",1,48,4095.57842997597
"E3",1,49,5205.64908962313
"E3",1,50,5271.2980726704
"E3",1,51,2364.95246913707
"E3",1,52,4221.37064555428
"E3",1,53,5757.65342929576
"E3",1,54,5184.18471092162
"E3",1,55,5053.88963363124
"E3",1,56,5934.64505886489
"E3",1,57,4738.79902787025
"E3",1,58,5964.81196557926
"E3",1,59,4382.85925506088
"E3",1,60,3688.23608821692
"E3",1,61,5188.4221811823
"E3",1,62,5756.82282623369
"E3",1,63,4430.93434553414
"E3",1,64,6798.12276727116
"E3",1,65,4488.18542089312
"E3",1,66,2116.73421952153
"E3",1,67,5345.81605439918
"E3",1,68,4401.29680659772
"E3",1,69,3874.06730993096
"E3",1,70,4194.58504529203
"E3",1,71,5281.76407407741
"E3",1,72,7534.81084787622
"E3",1,73,2308.3136441567
"E3",1,74,5781.80161147199
"E3",1,75,2739.33705818684
"E3",1,76,6275.65742014621
"E3",1,77,6139.14328989361
"E3",1,78,6451.05900688449
"E3",1,79,3992.79576775134
"E3",1,80,5439.92800453782
"E3",1,81,4112.30046268103
"E3",1,82,5660.26173707487
"E3",1,83,5244.62732000196
"E3",1,84,4263.83005972315
"E3",1,85,7913.3561609791
"E3",1,86,4115.22807348046
"E3",1,87,6546.93955502275
"E3",1,88,2585.74089527718
"E3",1,89,3458.49766505488
"E3",1,90,4656.4303061832
"E3",1,91,3332.09331005894
"E3",1,92,6014.36428610555
"E3",1,93,4294.93369403086
"E3",1,94,5100.67399293887
"E3",1,95,5627.86317014581
"E3",1,96,3089.36910450614
"E3",1,97,7964.63035039659
"E3",1,98,4138.93065771323
"E3",1,99,4604.16874944823
"E3",1,100,5574.77852736086
"E3",1,101,3539.10649479505
"E3",1,102,4034.13590836056
"E3",1,103,5167.88986642299
"E3",1,104,5353.43104540601
"E3",1,105,5152.16269445164
"E3",1,106,6244.29564530494
"E3",1,107,3473.51383374347
"E3",1,108,4441.1756745781
"E3",1,109,5707.96039064937
"E3",1,110,2587.82440703073
"E3",1,111,4362.24150348431
"E3",1,112,6988.96266500196
"E3",1,113,4968.50911940075
"E3",1,114,3865.62501977059
"E3",1,115,5442.04550031513
"E3",1,116,3104.8758512786
"E3",1,117,4238.71500641474
"E3",1,118,4491.32873654374
"E3",1,119,1446.04767961591
"E3",1,120,2797.40422466168
"E3",1,121,4491.25726618981
"E3",1,122,5506.10881494872
"E3",1,123,5724.59862129315
"E3",1,124,4078.34587893697
"E3",1,125,1977.0434213117
"E3",1,126,5485.22461888203
"E3",1,127,5154.97325809956
"E3",1,128,6808.24889497396
"E3",1,129,5434.66824040189
"E3",1,130,6081.14326225891
"E3",1,131,1497.3521822739
"E3",1,132,2746.88225039295
"E3",1,133,2339.14535390865
"E3",1,134,3898.75840987195
"E3",1,135,4163.14731725186
"E3",1,136,3049.42835562542
"E3",1,137,3922.90399136708
"E3",1,138,5152.73518027102
"E3",1,139,7121.28560277799
"E3",1,140,5852.73140940075
"E3",1,141,7258.89735200568
"E3",1,142,6179.77512753888
"E3",1,143,3159.36792634518
"E3",1,144,5302.0994526531
"E3",1,145,6436.9655903115
"E3",1,146,5904.06003889384
"E3",1,147,4562.79262554239
"E3",1,148,4094.7757744007
"E3",1,149,3921.83791956982
"E3",1,150,4708.81983759454
"E3",1,151,4367.47060460468
"E3",1,152,5371.16201758996
"E3",1,153,6308.74910171418
"E3",1,154,4534.95783181096
"E3",1,155,4328.80228240476
"E3",1,156,6113.16992520552
"E3",1,157,5216.46593372751
"E3",1,158,6795.36684179083
"E3",1,159,5817.62191633555
"E3",1,160,5072.01013795221
"E3",1,161,4372.75750519519
"E3",1,162,4027.77365341426
"E3",1,163,3648.00851050958
"E3",1,164,3465.44458949683
"E3",1,165,5359.04955024331
"E3",1,166,3336.73509692266
"E3",1,167,4632.55819139863
"E3",1,168,5876.8182375189
"E3",1,169,6251.1099272817
"E3",1,170,7861.24609335071
"E3",1,171,2652.09874852556
"E3",1,172,3772.92375932453
"E3",1,173,6727.92406921488
"E3",1,174,7482.35854807538
"E3",1,175,6097.59744097721
"E3",1,176,4192.32752310172
"E3",1,177,2638.66827110505
"E3",1,178,6605.41789609059
"E3",1,179,4866.2287771677
"E3",1,180,5115.34428220155
"E3",1,181,4373.52298098962
"E3",1,182,4738.94178143235
"E3",1,183,2529.06069737996
"E3",1,184,4825.37605809219
"E3",1,185,4263.74874210963
"E3",1,186,5815.83577419486
"E3",1,187,5593.5628468105
"E3",1,188,4446.37281635651
"E3",1,189,4634.53206621095
"E3",1,190,4194.8737615573
"E3",1,191,4859.63732923011
"E3",1,192,5346.07210446098
"E3",1,193,6119.70918651027
"E3",1,194,4202.51281177075
"E3",1,195,6465.05460332089
"E3",1,196,3551.04215753871
"E3",1,197,6081.43481731242
"E3",1,198,6857.30874968086
"E3",1,199,5537.56305268138
"E3",1,200,4529.79468310209
"E3",1,201,6838.09869010219
"E3",1,202,6915.44369328942
"E3",1,203,4712.37244386712
"E3",1,204,3399.01085069971
"E3",1,205,4424.80604766873
"E3",1,206,4593.84957236376
"E3",1,207,495.168964116476
"E3",1,208,352.323729455486
"E3",1,209,376.85190618186
"E3",1,210,96.0860674217343
"E3",1,211,524.337436421512
"E3",1,212,393.845651827578
"E3",1,213,281.380414328207
"E3",1,214,454.78731348114
"E3",1,215,230.953025957188
"E3",1,216,320.403319179994
"E3",1,217,213.414268110736
"E3",1,218,274.175488654716
"E3",1,219,399.284121857676
"E3",1,220,420.285555021037
"E3",1,221,346.63668961848
"E3",1,222,109.690793506369
"E3",1,223,301.968664705234
"E3",1,224,212.409509455546
"E3",1,225,256.755507458217
"E3",1,226,314.876876978755
"E3",1,227,67.9936988633409
"E3",1,228,431.627786618348
"E3",1,229,268.926038005264
"E3",1,230,393.466337281554
"E3",1,231,232.240065505337
"E3",1,232,261.048759432996
"E3",1,233,467.412955317684
"E3",1,234,539.063699133456
"E3",1,235,217.636107750736
"E3",1,236,424.245475862736
"E3",1,237,258.210492586736
"E3",1,238,313.262389794777
"E3",1,239,442.623977143179
"E3",1,240,200.665455078064
"E3",1,241,321.480503630951
"E3",1,242,498.06915535886
"E3",1,243,263.21185353364
"E3",1,244,105.358455483577
"E3",1,245,250.066068508948
"E3",1,246,300.839092790619
"E3",1,247,313.690254452304
"E3",1,248,259.856565283501
"E3",1,249,257.224472930202
"E3",1,250,401.191314471887
"E3",1,251,365.176756781468
"E3",1,252,281.219789151674
"E3",1,253,307.90039392389
"E3",1,254,245.803813460653
"E3",1,255,262.009616915468
"E3",1,256,125.046417264398
"E3",1,257,380.025569502222
"E3",1,258,565.889275214611
"E3",1,259,256.821334148502
"E3",1,260,497.880016178189
"E3",1,261,162.760611878873
"E3",1,262,222.52956957637
"E3",1,263,372.476106119136
"E3",1,264,275.011963973777
"E3",1,265,294.505562266469
