dpi,Position,mean,sem,count
1,6727,7127.0,1088.021599050313,3
1,6728,7452.0,301.53164565818514,3
1,6729,6707.0,740.7104697518457,3
1,6730,6779.333333333333,289.9335172836084,3
1,6731,7887.666666666667,362.00245548584036,3
1,6732,7547.0,1099.1170698944372,3
1,6733,7175.666666666667,491.128745284212,3
1,6734,6458.333333333333,592.9632741110063,3
1,6735,7645.333333333333,837.6682583881945,3
1,6736,6799.666666666667,643.7914603693066,3
1,6737,8597.333333333334,870.3306523640567,3
1,6738,6606.0,1076.5692422382006,3
1,6739,7091.333333333333,682.0215864944777,3
1,6740,6982.0,657.5350434260772,3
1,6741,7168.333333333333,119.10826074533114,3
1,6742,6566.666666666667,508.04767930229195,3
1,6743,7232.666666666667,313.52635898402184,3
1,6744,7346.333333333333,745.5238277733165,3
1,6745,6414.666666666667,1104.8706309388042,3
1,6746,6970.0,828.2030749359322,3
1,6747,8268.333333333334,884.6498993638357,3
1,6748,7689.333333333333,760.1932502842799,3
1,6749,7543.666666666667,829.2684192172708,3
1,6750,7630.666666666667,477.6478247039804,3
1,6751,7817.0,480.77056204943887,3
1,6752,6556.666666666667,503.0869153977714,3
1,6753,6945.333333333333,704.3096698974899,3
1,6754,6574.0,864.625352392584,3
1,6755,7327.0,498.78652748445404,3
1,6756,7066.0,496.8715461095889,3
1,6757,7573.333333333333,913.6714094489575,3
1,6758,7156.333333333333,186.0486794124352,3
1,6759,7766.333333333333,760.6589979163537,3
1,6760,7365.666666666667,661.7714442648945,3
1,6761,6505.0,729.384215166008,3
1,6762,7558.0,282.766688278517,3
1,6763,7252.333333333333,75.02073787367806,3
1,6764,7202.0,980.4781146631134,3
1,6765,8230.0,1055.5360407552805,3
1,6766,6885.333333333333,451.7780920368366,3
1,6767,7178.666666666667,868.5085555773824,3
1,6768,7554.666666666667,561.9627310695178,3
1,6769,7274.0,386.28012288148267,3
1,6770,7219.333333333333,619.8895959048766,3
1,6771,6716.0,868.5213488068865,3
1,6772,6209.666666666667,244.93150970106814,3
1,6773,6590.0,850.226636452501,3
1,6774,7285.333333333333,704.9823480847666,3
1,6775,7515.0,900.9718826541333,3
1,6776,7352.666666666667,1355.945713433166,3
1,6777,8392.333333333334,536.8455188516631,3
1,6778,6910.0,771.663354924499,3
1,6779,6817.0,574.0026132344695,3
1,6780,8108.0,1013.524050035321,3
1,6781,6779.333333333333,829.2057109735262,3
1,6782,6020.666666666667,6.839428176227806,3
1,6783,7008.0,709.3386591278762,3
1,6784,6471.333333333333,269.52818858969914,3
1,6785,6877.333333333333,338.35599267306884,3
1,6786,7873.666666666667,1315.8941615663643,3
1,6787,7621.0,865.9168551310224,3
1,6788,6899.666666666667,590.0774902031465,3
1,6789,6304.666666666667,180.48299396649847,3
1,6790,7762.333333333333,570.3835941228014,3
1,6791,7015.333333333333,381.0145812316257,3
1,6792,6456.0,620.896931865507,3
1,6793,6612.666666666667,966.4604377716543,3
1,6794,6717.0,410.58657227597365,3
1,6795,6857.666666666667,593.7323564630036,3
1,6796,5919.0,262.244796580091,3
1,6797,7535.0,442.2548285019999,3
1,6798,6714.666666666667,613.7676903990449,3
1,6799,7260.333333333333,885.39074864027,3
1,6800,7392.333333333333,786.8884574350069,3
1,6801,6803.0,487.9183674892075,3
1,6802,7599.666666666667,554.0548508746925,3
1,6803,7051.666666666667,540.2275240838601,3
1,6804,6428.333333333333,379.5270448568558,3
1,6805,5672.333333333333,95.05495486530126,3
1,6806,7430.333333333333,389.41722840390327,3
1,6807,7672.0,470.96602849887165,3
1,6808,7224.333333333333,779.8162889068453,3
1,6809,7501.333333333333,1192.863827564199,3
1,6810,6792.666666666667,798.7065237689694,3
1,6811,6513.666666666667,782.5652972400734,3
1,6812,7683.666666666667,786.9778339388671,3
1,6813,5940.666666666667,508.77314307175374,3
1,6814,7168.666666666667,909.6939656341087,3
1,6815,6667.666666666667,750.282021050159,3
1,6816,6715.333333333333,177.32299468609378,3
1,6817,7024.0,991.1044344568336,3
1,6818,7349.333333333333,762.3875509068716,3
1,6819,6587.333333333333,61.796260224853306,3
1,6820,7993.666666666667,924.8182404006625,3
1,6821,6905.666666666667,488.6588221289415,3
1,6822,7338.333333333333,661.3149359000176,3
1,6823,6796.666666666667,877.5580385997904,3
1,6824,7575.333333333333,1098.2996454115384,3
1,6825,6462.0,814.2211001933074,3
1,6826,6408.0,431.39656929558447,3
1,6827,8908.0,790.9426865034744,3
1,6828,7788.333333333333,245.60288633845033,3
1,6829,8803.333333333334,479.6461658811049,3
1,6830,6950.333333333333,558.9711779490762,3
1,6831,7220.0,138.03743453619143,3
1,6832,7435.0,781.174329668694,3
1,6833,7157.0,1036.7305982430214,3
1,6834,7250.0,974.4182880057209,3
1,6835,8246.0,325.60866081847394,3
1,6836,6616.333333333333,1040.7211175163327,3
1,6837,6972.333333333333,219.09308016863005,3
1,6838,7384.333333333333,683.0803596779648,3
1,6839,6839.666666666667,852.3348976651008,3
1,6840,6915.333333333333,838.821461602196,3
1,6841,7514.666666666667,333.98419789631436,3
1,6842,6508.333333333333,363.81741452425155,3
1,6843,5890.0,788.1144163973486,3
1,6844,6681.333333333333,744.9108074871187,3
1,6845,7570.666666666667,1337.4134655288087,3
1,6846,8214.666666666666,277.7038790590518,3
1,6847,7773.0,1188.5244353118421,3
1,6848,7374.666666666667,564.8499309059393,3
1,6849,7495.333333333333,495.5456027899394,3
1,6850,8247.0,884.7380026501254,3
1,6851,7486.666666666667,1442.115845246529,3
1,6852,8279.666666666666,579.6465398077619,3
1,6853,6999.666666666667,759.4450459235203,3
1,6854,7116.333333333333,927.6386389346039,3
1,6855,6918.0,954.3982397301454,3
1,6856,6786.333333333333,289.14260226477256,3
1,6857,7132.666666666667,749.2007593280841,3
1,6858,7636.666666666667,251.02478850592513,3
1,6859,7077.0,378.340234885656,3
1,6860,6893.333333333333,292.5413551011967,3
1,6861,7528.333333333333,756.3831333685623,3
1,6862,6626.0,209.7863993049438,3
1,6863,7808.333333333333,988.4331596578047,3
1,6864,6926.333333333333,462.6036220254994,3
1,6865,6134.0,248.03292792154298,3
1,6866,7489.333333333333,825.0786494497224,3
1,6867,7429.333333333333,336.8285089544001,3
1,6868,7563.0,365.3943075637605,3
1,6869,6453.666666666667,619.0676681735024,3
1,6870,9462.666666666666,668.7227460697828,3
1,6871,6746.666666666667,393.84190285499636,3
1,6872,6194.333333333333,1053.4502572235883,3
1,6873,7355.666666666667,584.5899797673959,3
1,6874,7936.0,176.69465187152667,3
1,6875,7746.0,762.6279127682998,3
1,6876,6352.0,564.0824407832599,3
1,6877,7786.333333333333,309.8178676434125,3
1,6878,6677.333333333333,291.5397819242588,3
1,6879,8175.0,1592.9740529378794,3
1,6880,8909.0,372.716156523075,3
1,6881,7060.333333333333,831.1101678544854,3
1,6882,8194.666666666666,65.03674175247248,3
1,6883,7229.666666666667,687.7655446767048,3
1,6884,6637.333333333333,226.88641308911488,3
1,6885,6809.666666666667,1160.3910739248406,3
1,6886,7089.0,592.893188806663,3
1,6887,7856.0,763.769598766539,3
1,6888,7550.0,599.9308293461838,3
1,6889,6713.333333333333,292.7236087354608,3
1,6890,6695.0,831.7619851856659,3
1,6891,8807.333333333334,802.5588936506641,3
1,6892,6883.0,214.34629302447323,3
1,6893,8721.666666666666,760.8263782084435,3
1,6894,7284.666666666667,690.5534817167394,3
1,6895,7106.666666666667,293.89926467716424,3
1,6896,6023.666666666667,482.6980882958254,3
1,6897,7534.333333333333,272.60859202241664,3
1,6898,6534.0,327.35963913306927,3
1,6899,6191.333333333333,685.6083268002058,3
1,6900,7199.666666666667,414.3848184692314,3
1,6901,7145.333333333333,397.22216006215524,3
1,6902,8065.0,535.0610557061066,3
1,6903,7149.333333333333,605.1320333429538,3
1,6904,7506.333333333333,98.15011179027991,3
1,6905,8208.333333333334,248.16683456452802,3
1,6906,8137.666666666667,106.62759701148872,3
1,6907,7736.666666666667,29.463725343396675,3
1,6908,6597.666666666667,773.1410680536322,3
1,6909,7068.0,566.2093252499468,3
1,6910,6107.666666666667,526.8283507093283,3
1,6911,8924.0,568.8289139392734,3
1,6912,7690.333333333333,558.4270568102676,3
1,6913,6996.666666666667,1523.7318588838975,3
1,6914,6268.666666666667,980.8578444969031,3
1,6915,8125.0,131.18816003486492,3
1,6916,7388.0,1265.4676342496214,3
1,6917,8313.0,574.512256904353,3
1,6918,7711.333333333333,976.9674735857097,3
1,6919,5854.666666666667,312.53870871372783,3
1,6920,7952.333333333333,658.5044503350839,3
1,6921,7077.0,797.8830323633492,3
1,6922,7099.0,22.479620400116488,3
1,6923,7678.333333333333,1315.6171344446852,3
1,6924,8197.333333333334,134.85836191270383,3
1,6925,6464.0,355.27031961592286,3
1,6926,7318.666666666667,455.92445768033883,3
1,6927,7450.333333333333,1464.0748311172865,3
1,6928,7547.666666666667,459.1667574107594,3
1,6929,6298.0,403.4777978195744,3
1,6930,6831.666666666667,498.5165772346771,3
1,6931,7113.0,762.8173656474618,3
1,6932,7777.333333333333,804.6962850113769,3
1,6933,7786.333333333333,1151.1377463670935,3
1,6934,6557.333333333333,137.9146273766653,3
1,6935,6174.666666666667,535.2103428663455,3
1,6936,7829.666666666667,492.9132220223398,3
1,6937,7555.333333333333,512.5678274899603,3
1,6938,7504.0,382.0737276146233,3
1,6939,6521.0,307.3808712330681,3
1,6940,7692.666666666667,553.9862613619383,3
1,6941,8198.333333333334,260.7184518040698,3
1,6942,7481.666666666667,700.933266755434,3
1,6943,7476.333333333333,1148.5295429857742,3
1,6944,6949.0,461.1489274988432,3
1,6945,7209.666666666667,517.0829505773495,3
1,6946,7384.666666666667,247.73126120410754,3
1,6947,6385.0,613.3598726142209,3
1,6948,6515.333333333333,460.43759379288065,3
1,6949,7686.0,731.5435735484251,3
1,6950,7099.0,901.3661852987386,3
1,6951,6339.666666666667,179.51075486196115,3
1,6952,7113.666666666667,295.0052730225531,3
1,6953,7401.0,555.0948867836321,3
1,6954,7223.333333333333,1013.1236076829147,3
1,6955,7478.666666666667,881.367561110447,3
1,6956,7223.0,381.63114827452614,3
1,6957,6119.333333333333,223.77468827173257,3
1,6958,6524.333333333333,1097.2043767887753,3
1,6959,7871.666666666667,879.2224468876525,3
1,6960,6643.333333333333,635.2470210695818,3
1,6961,5658.0,959.2717724051581,3
1,6962,5622.333333333333,841.3024294377009,3
1,6963,6704.0,585.1139490162009,3
1,6964,6652.666666666667,631.3462687868767,3
1,6965,7763.0,863.1923308278405,3
1,6966,6714.666666666667,519.8577796966313,3
1,6967,6739.333333333333,286.3403181142638,3
1,6968,7620.333333333333,72.33333333333326,3
1,6969,7820.0,1304.1649946741145,3
1,6970,6847.333333333333,619.2566332125783,3
1,6971,7510.666666666667,793.1744939026833,3
1,6972,7471.666666666667,141.34158780926603,3
1,6973,6825.0,923.3051138888668,3
1,6974,8181.666666666667,1164.4721741821245,3
1,6975,7832.0,1132.0178149363787,3
1,6976,7970.333333333333,287.47714885032354,3
1,6977,6218.666666666667,267.63428612775147,3
1,6978,6780.0,483.59383784328764,3
1,6979,8464.333333333334,400.33916176717526,3
1,6980,6619.333333333333,577.5760652166181,3
1,6981,8411.0,812.6169659398784,3
1,6982,8396.666666666666,505.1944620088827,3
1,6983,6672.0,516.8910265552433,3
1,6984,5906.333333333333,497.1667504749064,3
1,6985,6616.666666666667,363.78076425842596,3
1,6986,7596.666666666667,670.3892733164649,3
1,6987,6363.333333333333,414.59310708747245,3
1,6988,7254.0,859.9558128183098,3
1,6989,6173.333333333333,441.6296839862304,3
1,6990,6102.0,501.473827831523,3
1,6991,6972.333333333333,970.9166344805878,3
1,6992,6941.0,792.0570265664799,3
1,6993,8686.0,601.7449625879722,3
1,6994,6874.0,460.1459913259414,3
1,6995,7518.666666666667,532.591254569998,3
1,6996,5864.333333333333,415.6766906035399,3
1,6997,6797.333333333333,766.459899654103,3
1,6998,7387.333333333333,807.967477343268,3
1,6999,6468.0,897.3778468404488,3
1,7000,813.3333333333334,231.0969012725566,3
1,7001,1735.0,336.5803519716107,3
1,7002,1440.0,499.9369960304998,3
1,7003,2038.6666666666667,584.3287697102643,3
1,7004,2268.3333333333335,436.16217676965584,3
1,7005,819.0,207.47369311152036,3
1,7006,2000.6666666666667,53.12040829829696,3
1,7007,1183.0,353.0967761582274,3
1,7008,1583.0,541.9228112317596,3
1,7009,1981.3333333333333,450.1208479706064,3
1,7010,1312.0,406.20971595142004,3
1,7011,1277.6666666666667,439.1660025295421,3
1,7012,1224.6666666666667,135.8238237980035,3
1,7013,2015.6666666666667,693.4239524113497,3
1,7014,2279.6666666666665,450.5479380093137,3
1,7015,1580.6666666666667,648.1549026103079,3
1,7016,1791.0,420.8614182047736,3
1,7017,546.6666666666666,168.0915755705139,3
1,7018,861.6666666666666,305.6715739337093,3
1,7019,1829.6666666666667,447.33482364381655,3
1,7020,1149.6666666666667,439.1447496112314,3
1,7021,2551.6666666666665,629.308968454906,3
1,7022,1623.6666666666667,412.1902203810491,3
1,7023,2343.3333333333335,560.1194317087899,3
1,7024,983.3333333333334,516.4566239718922,3
1,7025,1272.0,280.9169509540735,3
1,7026,2012.6666666666667,396.01024116948173,3
1,7027,2530.0,461.9419155406157,3
1,7028,1078.6666666666667,582.1810524036125,3
1,7029,1647.0,613.7135596785631,3
1,7030,961.6666666666666,368.3215684395604,3
1,7031,1835.3333333333333,171.55206530704055,3
1,7032,2168.6666666666665,348.9576542281949,3
1,7033,2386.0,342.60959317178106,3
1,7034,586.6666666666666,36.70301228933548,3
1,7035,1651.0,509.2710476750077,3
1,7036,1449.3333333333333,100.60041970312274,3
1,7037,2035.3333333333333,404.07108835506216,3
1,7038,1977.0,807.47590263322,3
1,7039,1703.0,582.0569846100408,3
1,7040,928.0,346.0236022778408,3
1,7041,1867.0,870.4412674040678,3
1,7042,1399.6666666666667,158.11423437221302,3
1,7043,2241.0,193.40889328053143,3
1,7044,2011.0,745.5067627683422,3
1,7045,729.6666666666666,107.21681045640392,3
1,7046,1128.3333333333333,175.04792994428064,3
1,7047,1732.6666666666667,40.91590291208431,3
1,7048,1394.3333333333333,586.9203050197228,3
1,7049,1499.3333333333333,413.66706956735686,3
1,7050,1488.3333333333333,166.34134917225012,3
1,7051,1661.0,802.3359645435321,3
1,7052,1172.6666666666667,429.9090343058375,3
1,7053,1188.3333333333333,348.766556755534,3
1,7054,1240.3333333333333,678.6310566951022,3
1,7055,1461.3333333333333,448.326641833583,3
1,7056,1489.0,636.6359503934201,3
1,7057,2449.0,347.62096216041596,3
1,7058,1287.0,183.66364183837075,3
1,7059,2111.3333333333335,494.9142462195962,3
1,7060,1957.0,675.8084048012424,3
1,7061,1466.3333333333333,179.7056234821579,3
1,7062,1317.6666666666667,657.9296652716341,3
1,7063,1920.0,559.2944960692295,3
1,7064,1757.0,130.46966441795323,3
1,7065,1677.0,393.22936479023707,3
1,7066,797.6666666666666,193.945295838228,3
1,7067,769.3333333333334,301.6865555137945,3
1,7068,1824.0,195.6706416404873,3
1,7069,1428.0,248.3472031920902,3
1,7070,1805.3333333333333,319.45856973601093,3
1,7071,1601.3333333333333,365.98375798812594,3
1,7072,1281.0,431.06534694096365,3
1,7073,1390.3333333333333,485.4092202576205,3
1,7074,1855.6666666666667,359.112486245992,3
1,7075,895.0,172.96531444194238,3
1,7076,1316.6666666666667,282.3711112072983,3
1,7077,1751.6666666666667,201.54762326667225,3
1,7078,1391.6666666666667,434.1310606001116,3
1,7079,2057.3333333333335,145.4834851261285,3
1,7080,1238.6666666666667,503.22703071719474,3
1,7081,781.6666666666666,142.56265679030787,3
1,7082,1797.3333333333333,710.5015442942009,3
1,7083,1749.0,584.988034065655,3
1,7084,1996.3333333333333,588.9766077226195,3
1,7085,2185.3333333333335,463.35239768932286,3
1,7086,2228.0,351.4270905892145,3
1,7087,1503.0,459.206925034891,3
1,7088,1173.3333333333333,475.98821180547924,3
1,7089,961.3333333333334,193.36005562450356,3
1,7090,1509.0,29.83845393671283,3
1,7091,1057.6666666666667,86.81269748397662,3
1,7092,2104.3333333333335,411.829387543488,3
1,7093,1379.6666666666667,521.2012833615989,3
1,7094,1246.3333333333333,538.5079180270034,3
1,7095,1673.0,167.8729678457295,3
1,7096,1942.6666666666667,638.7509512930511,3
1,7097,1994.3333333333333,429.47345022066787,3
1,7098,1305.3333333333333,221.60124347826007,3
1,7099,1994.0,720.506303465371,3
1,7100,1653.6666666666667,596.7035370358644,3
1,7101,1939.3333333333333,333.87439421302,3
1,7102,1412.6666666666667,229.80160525500636,3
1,7103,1254.6666666666667,419.3528082388119,3
1,7104,2077.6666666666665,398.11235153464463,3
1,7105,1954.6666666666667,388.6482271211905,3
1,7106,1528.6666666666667,257.52756055312693,3
1,7107,1259.0,265.3720658496921,3
1,7108,1508.0,376.7045703642754,3
1,7109,2562.3333333333335,393.7145045729343,3
1,7110,1331.3333333333333,401.36613930148343,3
1,7111,2435.3333333333335,565.3439464412595,3
1,7112,1491.0,266.2911939963468,3
1,7113,2101.3333333333335,469.3088298527716,3
1,7114,2082.0,547.4936833729987,3
1,7115,1529.0,463.97737013781176,3
1,7116,1815.3333333333333,534.0275689928793,3
1,7117,1231.0,336.1254726041056,3
1,7118,1721.6666666666667,373.7986683288805,3
1,7119,2287.6666666666665,578.7441384392396,3
1,7120,1571.0,371.5499069214435,3
1,7121,2048.3333333333335,501.9034878451345,3
1,7122,1020.6666666666666,184.46890734695043,3
1,7123,2530.0,132.102233137824,3
1,7124,871.3333333333334,275.97725349101586,3
1,7125,739.3333333333334,222.58656243757792,3
1,7126,1823.3333333333333,553.5040901183819,3
1,7127,1752.6666666666667,296.05536269045655,3
1,7128,1505.3333333333333,429.9741594302822,3
1,7129,1518.3333333333333,236.2218825125602,3
1,7130,1585.3333333333333,432.7036450556483,3
1,7131,2534.3333333333335,527.5431525266704,3
1,7132,1561.6666666666667,469.7638886835717,3
1,7133,1556.3333333333333,360.64309842896546,3
1,7134,1309.6666666666667,542.9331859855727,3
1,7135,1534.0,559.4559857575929,3
1,7136,1319.3333333333333,403.7475834121006,3
1,7137,1940.3333333333333,552.8159227486527,3
1,7138,1323.0,357.2566771011192,3
1,7139,975.0,364.10071866632364,3
1,7140,1467.3333333333333,528.6877885650262,3
1,7141,1723.3333333333333,612.0393052011539,3
1,7142,1957.3333333333333,85.35676761556623,3
1,7143,1644.3333333333333,419.13893215071835,3
1,7144,2064.3333333333335,711.0577410528002,3
1,7145,1148.3333333333333,191.40039475171181,3
1,7146,1178.6666666666667,417.8557699068477,3
1,7147,1593.0,712.0367499879014,3
1,7148,1437.6666666666667,527.3247997623897,3
1,7149,1498.3333333333333,440.0342158413492,3
1,7150,1458.3333333333333,157.67723713685217,3
1,7151,8146.666666666667,829.1048050625312,3
1,7152,7925.333333333333,680.7215126450593,3
1,7153,7185.0,830.4271992976467,3
1,7154,8062.0,946.9366399078663,3
1,7155,7335.666666666667,577.6300238426362,3
1,7156,7632.666666666667,865.4997271968246,3
1,7157,7835.333333333333,1083.375947879795,3
1,7158,7501.333333333333,765.7267426728968,3
1,7159,6788.0,352.59797692745394,3
1,7160,6924.333333333333,249.51040949115625,3
1,7161,6956.666666666667,687.2799849972191,3
1,7162,7296.666666666667,1387.1885636463096,3
1,7163,8606.0,1039.6491395337819,3
1,7164,6776.0,234.07121423475664,3
1,7165,6461.666666666667,755.4860098712028,3
1,7166,7757.666666666667,648.9032627783932,3
1,7167,7195.0,647.5330107415374,3
1,7168,6841.0,355.31019311769444,3
1,7169,7932.0,330.16965336020814,3
1,7170,7694.333333333333,999.0235788564307,3
1,7171,6974.333333333333,848.5403807584985,3
1,7172,7065.0,486.3397303668839,3
1,7173,7160.333333333333,1290.2430434267458,3
1,7174,8378.666666666666,647.91597534797,3
1,7175,7012.0,837.6552592405383,3
1,7176,7441.333333333333,1520.0169224204199,3
1,7177,7671.0,915.7293996226906,3
1,7178,7158.0,551.5550743126203,3
1,7179,7623.0,1045.6836679098194,3
1,7180,6936.333333333333,1062.6420427929206,3
1,7181,6533.666666666667,426.0928432995691,3
1,7182,7845.333333333333,291.7632221130309,3
1,7183,6480.0,651.4064271507715,3
1,7184,6596.0,419.4150688756903,3
1,7185,8651.0,629.7840899864016,3
1,7186,6677.0,998.737703303525,3
1,7187,6724.333333333333,543.0838895705812,3
1,7188,6992.333333333333,593.9568820863832,3
1,7189,5931.666666666667,253.54574428383617,3
1,7190,8056.666666666667,678.7931283617353,3
1,7191,7028.333333333333,973.9064522723821,3
1,7192,7556.333333333333,1205.6716431562581,3
1,7193,6379.0,147.00113378247573,3
1,7194,6980.333333333333,571.899272405358,3
1,7195,7836.333333333333,265.50350489421254,3
1,7196,6400.0,603.3763336426115,3
1,7197,7462.333333333333,741.3447990720047,3
1,7198,7776.0,556.1162947921355,3
1,7199,6469.333333333333,617.2739352273924,3
1,7200,6976.333333333333,1060.769584363688,3
1,7201,7415.666666666667,1112.7734620208093,3
1,7202,7483.0,111.31486872830601,3
1,7203,7010.333333333333,1468.3471811681475,3
1,7204,7038.333333333333,423.0328329784554,3
1,7205,8007.666666666667,1215.587832193864,3
1,7206,6504.333333333333,950.7180327404008,3
1,7207,7595.666666666667,154.76469594552594,3
1,7208,6810.0,451.1832591456972,3
1,7209,8425.666666666666,290.7555292299318,3
1,7210,7424.0,826.8905610780668,3
1,7211,7234.333333333333,334.3203719654415,3
1,7212,6584.666666666667,639.6307094288426,3
1,7213,6720.666666666667,641.4830040183796,3
1,7214,6211.666666666667,546.3613985063164,3
1,7215,5461.666666666667,203.92509518066782,3
1,7216,7854.333333333333,702.3333333333333,3
1,7217,6019.0,542.70802463203,3
1,7218,7477.666666666667,1138.427912127558,3
1,7219,8191.0,527.4327761272837,3
1,7220,7508.666666666667,703.9872947085844,3
1,7221,6592.333333333333,699.5647059263193,3
1,7222,7714.333333333333,519.2733170284968,3
1,7223,7396.0,916.6531514155176,3
1,7224,6833.333333333333,320.06787474603635,3
1,7225,6070.666666666667,694.3275723876862,3
1,7226,6962.333333333333,163.78475034155184,3
1,7227,6942.666666666667,858.3527505894325,3
1,7228,6354.333333333333,712.6837384921247,3
1,7229,8261.666666666666,287.36291417725505,3
1,7230,6529.333333333333,876.2720911781785,3
1,7231,6987.666666666667,406.61420426629354,3
1,7232,7433.333333333333,96.88882517836839,3
1,7233,6166.333333333333,384.97719990207787,3
1,7234,8090.0,712.8564605398013,3
1,7235,7203.0,798.7934651710666,3
1,7236,7917.0,808.1608750737689,3
1,7237,7194.666666666667,1053.8286282777565,3
1,7238,6644.666666666667,378.54736970570957,3
1,7239,7286.666666666667,1120.579810237143,3
1,7240,6708.333333333333,542.5130822795377,3
1,7241,6648.0,368.7044887169127,3
1,7242,5742.666666666667,265.08635909412203,3
1,7243,7748.666666666667,918.49629528074,3
1,7244,7633.333333333333,1221.539511345326,3
1,7245,7286.333333333333,72.62307561038105,3
1,7246,7889.0,495.35980189487856,3
1,7247,7470.0,1324.3618589091627,3
1,7248,6941.333333333333,461.1324225329543,3
1,7249,7484.666666666667,808.1190781341847,3
1,7250,6832.0,640.402998119153,3
1,7251,7099.0,525.338303698991,3
1,7252,8121.333333333333,606.8888787176043,3
1,7253,6514.0,317.6512762973468,3
1,7254,6825.0,373.8506832056528,3
1,7255,7711.333333333333,191.43086944841932,3
1,7256,7574.666666666667,594.0191729041898,3
1,7257,7581.0,236.8255335333024,3
1,7258,7829.0,727.7618658141778,3
1,7259,7764.333333333333,621.4044129586177,3
1,7260,6933.666666666667,330.98707594775436,3
1,7261,7892.0,1404.9801896586775,3
1,7262,6796.666666666667,443.873981115261,3
1,7263,6307.333333333333,261.54816849759146,3
1,7264,7888.0,762.4355710484657,3
1,7265,7237.0,592.3411179379666,3
1,7266,6738.666666666667,680.3240241074674,3
1,7267,6687.0,701.3275506732452,3
1,7268,7582.666666666667,712.6977698233038,3
1,7269,7001.0,698.9442037816752,3
1,7270,8136.0,161.45587632539113,3
1,7271,6802.333333333333,606.2343697870577,3
1,7272,7589.666666666667,1058.9278120396646,3
1,7273,6514.333333333333,1096.6804963666998,3
1,7274,7237.666666666667,893.2032865541365,3
1,7275,6592.666666666667,306.3795757625571,3
1,7276,8086.0,748.0811007727259,3
1,7277,6694.666666666667,1119.7769619189548,3
1,7278,7832.0,421.54042906147606,3
1,7279,7329.666666666667,700.6990160626109,3
1,7280,8007.666666666667,1352.4215729982686,3
1,7281,6984.333333333333,414.94591347681813,3
1,7282,7877.666666666667,198.58611342297942,3
1,7283,6518.0,1317.883656979376,3
1,7284,7468.666666666667,1642.6994382553505,3
1,7285,6301.333333333333,553.082975490819,3
1,7286,7162.0,683.532247471422,3
1,7287,7377.333333333333,1114.955504842134,3
1,7288,7021.666666666667,1103.5665413155252,3
1,7289,7261.0,632.1458165117707,3
1,7290,7293.333333333333,382.2592197856203,3
1,7291,6975.666666666667,239.9682849415267,3
1,7292,9014.666666666666,268.2594101072899,3
1,7293,7485.0,743.0809736047165,3
1,7294,7192.0,350.7368434215791,3
1,7295,7156.666666666667,267.6567038411539,3
1,7296,8176.0,267.825191745163,3
1,7297,6636.0,515.238779596412,3
1,7298,7060.666666666667,133.36208023439218,3
1,7299,7215.333333333333,363.3626899455204,3
1,7300,5944.333333333333,536.4408427569416,3
1,7301,7302.0,576.6116544087537,3
1,7302,7473.0,743.2121724873277,3
1,7303,7725.666666666667,624.9256844706505,3
1,7304,7422.333333333333,517.2908058121444,3
1,7305,6574.666666666667,771.2968156149602,3
1,7306,8257.333333333334,564.437871790254,3
1,7307,8231.666666666666,1210.9255872173885,3
1,7308,7579.333333333333,331.32176371483826,3
1,7309,8455.666666666666,841.7167641856201,3
1,7310,7451.666666666667,1176.244352920675,3
1,7311,7630.333333333333,571.361629015382,3
1,7312,7477.666666666667,325.3819977264331,3
1,7313,7130.0,800.0899949380695,3
1,7314,7512.0,702.1046930479813,3
1,7315,7808.666666666667,832.5193357781213,3
1,7316,7018.666666666667,327.66564937108944,3
1,7317,7967.0,581.5849035179644,3
1,7318,6532.333333333333,329.4664036151655,3
1,7319,7515.0,1172.3874501773437,3
1,7320,7579.333333333333,874.3502984756423,3
1,7321,7097.666666666667,1183.6869424716056,3
1,7322,7523.333333333333,851.6674494451719,3
1,7323,7810.0,684.4708418430498,3
1,7324,7460.333333333333,137.96899812800143,3
1,7325,7692.666666666667,321.6272860176995,3
1,7326,6282.0,575.7267870555731,3
1,7327,7674.0,1328.006149584155,3
1,7328,7562.666666666667,1036.2403732296436,3
1,7329,6888.0,506.79121276254716,3
1,7330,8091.666666666667,681.5365809045844,3
1,7331,6616.666666666667,654.1483861564676,3
1,7332,6807.666666666667,489.64794609097584,3
1,7333,7675.333333333333,717.8788972459847,3
1,7334,5952.666666666667,333.1152620006741,3
1,7335,7241.333333333333,232.5885733316331,3
1,7336,6548.333333333333,858.4956480831909,3
1,7337,7206.666666666667,295.20068503383334,3
1,7338,7040.333333333333,747.1368311390121,3
1,7339,7429.666666666667,427.67757845263657,3
1,7340,7521.0,830.1945555109356,3
1,7341,6245.666666666667,648.5389562530363,3
1,7342,7227.333333333333,899.8863508490639,3
1,7343,7259.666666666667,907.7232201747648,3
1,7344,6686.666666666667,740.3558453728705,3
1,7345,7233.666666666667,1145.2081809774927,3
1,7346,7176.666666666667,789.1196219698112,3
1,7347,5321.666666666667,412.5256894357543,3
1,7348,7826.0,527.5806415452839,3
1,7349,7886.333333333333,659.295667950107,3
1,7350,6578.0,165.58079598794058,3
1,7351,7716.666666666667,422.6820449358018,3
1,7352,9205.666666666666,336.2907141811152,3
1,7353,7224.0,354.2955451785039,3
1,7354,6235.666666666667,211.37197333400445,3
1,7355,6415.0,957.6316271580286,3
1,7356,6172.333333333333,203.6797595355131,3
1,7357,7284.333333333333,912.9575260900392,3
