ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0031325,positive regulation of cellular metabolic process,13/15,96/483,0.13541666666666666,4.360416666666667,6.578388016700986,2.787662909514852e-8,1.875864832861036e-7,3.454012157622569e-8,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,13
GO:0032879,regulation of localization,11/15,58/483,0.1896551724137931,6.106896551724137,7.415199066696117,2.840764937118137e-8,1.891890875647749e-7,3.4835207584845304e-8,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Ptgs2/Cxcl1/Il1b/Tlr2,11
GO:0048646,anatomical structure formation involved in morphogenesis,9/15,32/483,0.28125,9.05625,8.43462686893493,2.9331311365908422e-8,1.9139421355936203e-7,3.524123534659917e-8,Cxcl10/Ccl2/Ccl5/Tnf/Jun/Stat3/Ptgs2/Il1b/Tlr2,9
GO:0072359,circulatory system development,9/15,32/483,0.28125,9.05625,8.43462686893493,2.9331311365908422e-8,1.9139421355936203e-7,3.524123534659917e-8,Cxcl10/Ccl2/Ccl5/Tnf/Socs3/Jun/Stat3/Ptgs2/Il1b,9
GO:0016310,phosphorylation,10/15,44/483,0.22727272727272727,7.3181818181818175,7.861988779454646,3.0626252043052594e-8,1.958867209882374e-7,3.606843648634646e-8,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,10
GO:1902531,regulation of intracellular signal transduction,10/15,44/483,0.22727272727272727,7.3181818181818175,7.861988779454646,3.0626252043052594e-8,1.958867209882374e-7,3.606843648634646e-8,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Jun/Ptgs2/Il1b/Tlr2,10
GO:1901699,cellular response to nitrogen compound,7/15,15/483,0.4666666666666667,15.026666666666667,9.870142015771519,3.155695437917984e-8,1.9792031581505025e-7,3.644288037656946e-8,Tnf/Socs3/Icam1/Jun/Stat3/Il1b/Tlr2,7
GO:1903706,regulation of hemopoiesis,7/15,15/483,0.4666666666666667,15.026666666666667,9.870142015771519,3.155695437917984e-8,1.9792031581505025e-7,3.644288037656946e-8,Il6/Ccl5/Tnf/Nfkbia/Jun/Fos/Stat3,7
GO:0031349,positive regulation of defense response,8/15,23/483,0.34782608695652173,11.2,8.964609906138179,3.726614624328588e-8,2.314801007034873e-7,4.262221179647069e-8,Il6/Ccl5/Tnf/Nfkbia/Ptgs2/Cxcl1/Il1b/Tlr2,8
GO:0009891,positive regulation of biosynthetic process,12/15,79/483,0.1518987341772152,4.891139240506329,6.763100748587841,5.2065170034393685e-8,3.1730282870017284e-7,5.8424669452695984e-8,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0031328,positive regulation of cellular biosynthetic process,12/15,79/483,0.1518987341772152,4.891139240506329,6.763100748587841,5.2065170034393685e-8,3.1730282870017284e-7,5.8424669452695984e-8,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0009893,positive regulation of metabolic process,13/15,101/483,0.12871287128712872,4.144554455445545,6.355274997128066,5.503926564420426e-8,3.238666413738316e-7,5.963325806622612e-8,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,13
GO:0010243,response to organonitrogen compound,8/15,24/483,0.3333333333333333,10.733333333333333,8.74796621137791,5.5147570512571937e-8,3.238666413738316e-7,5.963325806622612e-8,Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Il1b/Tlr2,8
GO:0035239,tube morphogenesis,8/15,24/483,0.3333333333333333,10.733333333333333,8.74796621137791,5.5147570512571937e-8,3.238666413738316e-7,5.963325806622612e-8,Cxcl10/Ccl2/Ccl5/Tnf/Jun/Stat3/Ptgs2/Il1b,8
GO:0060429,epithelium development,8/15,24/483,0.3333333333333333,10.733333333333333,8.74796621137791,5.5147570512571937e-8,3.238666413738316e-7,5.963325806622612e-8,Il6/Cxcl10/Tnf/Socs3/Icam1/Jun/Ptgs2/Il1b,8
GO:0002685,regulation of leukocyte migration,6/15,10/483,0.6,19.32,10.469865945409095,5.7600184521699674e-8,3.3522269550466656e-7,6.17242375623714e-8,Cxcl10/Ccl2/Ccl5/Icam1/Il1b/Tlr2,6
GO:0051716,cellular response to stimulus,15/15,165/483,0.09090909090909091,2.9272727272727277,5.45654586472915,6.510033059417555e-8,3.7548940681997686e-7,6.913850899569395e-8,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,15
GO:0045184,establishment of protein localization,9/15,35/483,0.2571428571428571,8.28,7.997838249593865,7.123017612638823e-8,4.072096794482017e-7,7.49791327646192e-8,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Stat3/Ptgs2/Il1b/Tlr2,9
GO:0015031,protein transport,8/15,25/483,0.32,10.304,8.543841621281103,8.000694389117195e-8,4.494303109017138e-7,8.275317766318014e-8,Il6/Ccl5/Tnf/Nfkbia/Stat3/Ptgs2/Il1b/Tlr2,8
GO:0051093,negative regulation of developmental process,8/15,25/483,0.32,10.304,8.543841621281103,8.000694389117195e-8,4.494303109017138e-7,8.275317766318014e-8,Il6/Cxcl10/Ccl2/Tnf/Nfkbia/Stat3/Il1b/Tlr2,8
GO:0002443,leukocyte mediated immunity,7/15,17/483,0.4117647058823529,13.258823529411764,9.202938455595548,9.254903489207039e-8,5.066667503413344e-7,9.329206907050807e-8,Il6/Ccl2/Tnf/Icam1/Cxcl1/Il1b/Tlr2,7
GO:0010720,positive regulation of cell development,7/15,17/483,0.4117647058823529,13.258823529411764,9.202938455595548,9.254903489207039e-8,5.066667503413344e-7,9.329206907050807e-8,Il6/Ccl5/Tnf/Jun/Fos/Il1b/Tlr2,7
GO:0070201,regulation of establishment of protein localization,7/15,17/483,0.4117647058823529,13.258823529411764,9.202938455595548,9.254903489207039e-8,5.066667503413344e-7,9.329206907050807e-8,Il6/Ccl2/Ccl5/Tnf/Ptgs2/Il1b/Tlr2,7
GO:0001932,regulation of protein phosphorylation,8/15,26/483,0.3076923076923077,9.907692307692308,8.35102921759031,1.1400614753548458e-7,6.188905151926306e-7,1.13955724648472e-7,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Ptgs2/Il1b,8
GO:0002699,positive regulation of immune effector process,6/15,11/483,0.5454545454545454,17.563636363636363,9.93864670728612,1.246587696880011e-7,6.600784034299074e-7,1.2153961151634274e-7,Il6/Ccl2/Tnf/Cxcl1/Il1b/Tlr2,6
GO:0002703,regulation of leukocyte mediated immunity,6/15,11/483,0.5454545454545454,17.563636363636363,9.93864670728612,1.246587696880011e-7,6.600784034299074e-7,1.2153961151634274e-7,Il6/Ccl2/Tnf/Cxcl1/Il1b/Tlr2,6
GO:1903039,positive regulation of leukocyte cell-cell adhesion,6/15,11/483,0.5454545454545454,17.563636363636363,9.93864670728612,1.246587696880011e-7,6.600784034299074e-7,1.2153961151634274e-7,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0071396,cellular response to lipid,7/15,18/483,0.3888888888888889,12.522222222222222,8.910298331294168,1.4918004212777657e-7,7.834984326385664e-7,1.4426482465073814e-7,Il6/Cxcl10/Ccl2/Tnf/Nfkbia/Cxcl1/Il1b,7
GO:0035295,tube development,8/15,27/483,0.2962962962962963,9.540740740740741,8.168479466122038,1.5981873335126945e-7,8.193881090866672e-7,1.5087315679777315e-7,Cxcl10/Ccl2/Ccl5/Tnf/Jun/Stat3/Ptgs2/Il1b,8
GO:0042325,regulation of phosphorylation,8/15,27/483,0.2962962962962963,9.540740740740741,8.168479466122038,1.5981873335126945e-7,8.193881090866672e-7,1.5087315679777315e-7,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Ptgs2/Il1b,8
GO:1901698,response to nitrogen compound,8/15,27/483,0.2962962962962963,9.540740740740741,8.168479466122038,1.5981873335126945e-7,8.193881090866672e-7,1.5087315679777315e-7,Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Il1b/Tlr2,8
GO:0023051,regulation of signaling,12/15,87/483,0.13793103448275862,4.441379310344828,6.340022495624379,1.7074118392048884e-7,8.684945260837463e-7,1.5991507486958342e-7,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0010646,regulation of cell communication,12/15,88/483,0.13636363636363635,4.390909090909091,6.290789554909607,1.963410605856271e-7,9.909087901430868e-7,1.824550974192094e-7,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0048468,cell development,11/15,70/483,0.15714285714285714,5.06,6.569710763948971,2.4330928839057847e-7,1.2090600023101053e-6,2.2262307358814063e-7,Il6/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Cxcl1/Il1b/Tlr2,11
GO:0051173,positive regulation of nitrogen compound metabolic process,11/15,70/483,0.15714285714285714,5.06,6.569710763948971,2.4330928839057847e-7,1.2090600023101053e-6,2.2262307358814063e-7,Il6/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,11
GO:0022409,positive regulation of cell-cell adhesion,6/15,12/483,0.5,16.1,9.473344675983865,2.4525530014420753e-7,1.2094268999477715e-6,2.22690630102816e-7,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0009607,response to biotic stimulus,10/15,54/483,0.18518518518518517,5.962962962962963,6.920787110009999,2.661999445085124e-7,1.2738160307592519e-6,2.3454653980087255e-7,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Ptgs2/Cxcl1/Il1b/Tlr2,10
GO:0023056,positive regulation of signaling,10/15,54/483,0.18518518518518517,5.962962962962963,6.920787110009999,2.661999445085124e-7,1.2738160307592519e-6,2.3454653980087255e-7,Il6/Ccl2/Ccl5/Tnf/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,10
GO:0043207,response to external biotic stimulus,10/15,54/483,0.18518518518518517,5.962962962962963,6.920787110009999,2.661999445085124e-7,1.2738160307592519e-6,2.3454653980087255e-7,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Ptgs2/Cxcl1/Il1b/Tlr2,10
GO:0051707,response to other organism,10/15,54/483,0.18518518518518517,5.962962962962963,6.920787110009999,2.661999445085124e-7,1.2738160307592519e-6,2.3454653980087255e-7,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Ptgs2/Cxcl1/Il1b/Tlr2,10
GO:0006468,protein phosphorylation,9/15,41/483,0.21951219512195122,7.068292682926829,7.264296048846191,3.2872595190845245e-7,1.5614482715651491e-6,2.8750799199423476e-7,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Ptgs2/Il1b/Tlr2,9
GO:0010604,positive regulation of macromolecule metabolic process,12/15,92/483,0.13043478260869565,4.2,6.101009979934794,3.3737846055998396e-7,1.590850259282844e-6,2.9292175215734294e-7,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0031323,regulation of cellular metabolic process,14/15,146/483,0.0958904109589041,3.0876712328767124,5.400945643469755,3.7374791220193675e-7,1.749573560017762e-6,3.2214732325567397e-7,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,14
GO:0010647,positive regulation of cell communication,10/15,56/483,0.17857142857142858,5.75,6.761139672268847,3.878335277146821e-7,1.7895747064548903e-6,3.2951269647939156e-7,Il6/Ccl2/Ccl5/Tnf/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,10
GO:0051246,regulation of protein metabolic process,10/15,56/483,0.17857142857142858,5.75,6.761139672268847,3.878335277146821e-7,1.7895747064548903e-6,3.2951269647939156e-7,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b,10
GO:0140546,defense response to symbiont,9/15,42/483,0.21428571428571427,6.9,7.156547929426469,4.133223221258927e-7,1.8936611354136643e-6,3.4867803210321666e-7,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Cxcl1/Il1b/Tlr2,9
GO:0002697,regulation of immune effector process,6/15,13/483,0.46153846153846156,14.861538461538462,9.061089155867915,4.4804182269477017e-7,1.9824316264439834e-6,3.650232585761285e-7,Il6/Ccl2/Tnf/Cxcl1/Il1b/Tlr2,6
GO:0045765,regulation of angiogenesis,6/15,13/483,0.46153846153846156,14.861538461538462,9.061089155867915,4.4804182269477017e-7,1.9824316264439834e-6,3.650232585761285e-7,Cxcl10/Ccl2/Ccl5/Tnf/Stat3/Il1b,6
GO:0050678,regulation of epithelial cell proliferation,6/15,13/483,0.46153846153846156,14.861538461538462,9.061089155867915,4.4804182269477017e-7,1.9824316264439834e-6,3.650232585761285e-7,Il6/Ccl2/Ccl5/Tnf/Jun/Stat3,6
GO:1901342,regulation of vasculature development,6/15,13/483,0.46153846153846156,14.861538461538462,9.061089155867915,4.4804182269477017e-7,1.9824316264439834e-6,3.650232585761285e-7,Cxcl10/Ccl2/Ccl5/Tnf/Stat3/Il1b,6
GO:1901652,response to peptide,6/15,13/483,0.46153846153846156,14.861538461538462,9.061089155867915,4.4804182269477017e-7,1.9824316264439834e-6,3.650232585761285e-7,Tnf/Nfkbia/Socs3/Icam1/Stat3/Il1b,6
GO:0009888,tissue development,9/15,43/483,0.20930232558139536,6.739534883720931,7.052300533097611,5.164019328950409e-7,2.269358154082969e-6,4.1785476847217776e-7,Il6/Cxcl10/Tnf/Socs3/Icam1/Jun/Fos/Ptgs2/Il1b,9
GO:0001816,cytokine production,8/15,31/483,0.25806451612903225,8.309677419354838,7.524126062771914,5.37673052435028e-7,2.3311194085438126e-6,4.2922680978564583e-7,Il6/Ccl2/Ccl5/Tnf/Stat3/Ptgs2/Il1b/Tlr2,8
GO:0001817,regulation of cytokine production,8/15,31/483,0.25806451612903225,8.309677419354838,7.524126062771914,5.37673052435028e-7,2.3311194085438126e-6,4.2922680978564583e-7,Il6/Ccl2/Ccl5/Tnf/Stat3/Ptgs2/Il1b/Tlr2,8
GO:0006810,transport,12/15,96/483,0.125,4.025,5.921772721791588,5.648109324853918e-7,2.4324524159037544e-6,4.4788516049718795e-7,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,12
GO:0010557,positive regulation of macromolecule biosynthetic process,11/15,76/483,0.14473684210526316,4.660526315789474,6.217264544917136,6.107455456744579e-7,2.612858427190065e-6,4.81103148561964e-7,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,11
GO:0048585,negative regulation of response to stimulus,9/15,44/483,0.20454545454545456,6.586363636363637,6.951355546726446,6.41315679399839e-7,2.7077773130215425e-6,4.985804731488256e-7,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Stat3/Ptgs2/Il1b,9
GO:0098542,defense response to other organism,9/15,44/483,0.20454545454545456,6.586363636363637,6.951355546726446,6.41315679399839e-7,2.7077773130215425e-6,4.985804731488256e-7,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Cxcl1/Il1b/Tlr2,9
GO:0045944,positive regulation of transcription by RNA polymerase II,8/15,32/483,0.25,8.05,7.381116453187434,7.071202994580649e-7,2.9662319055188954e-6,5.461694725821007e-7,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0033002,muscle cell proliferation,6/15,14/483,0.42857142857142855,13.8,8.692281614353181,7.712598093026219e-7,3.1938066462147038e-6,5.880725941376267e-7,Il6/Ccl5/Tnf/Jun/Stat3/Ptgs2,6
GO:0051223,regulation of protein transport,6/15,14/483,0.42857142857142855,13.8,8.692281614353181,7.712598093026219e-7,3.1938066462147038e-6,5.880725941376267e-7,Il6/Ccl5/Tnf/Ptgs2/Il1b/Tlr2,6
GO:0019222,regulation of metabolic process,14/15,155/483,0.09032258064516129,2.9083870967741934,5.156340885594285,8.756470904580289e-7,3.6029810218846286e-6,6.634134845575412e-7,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,14
GO:1902533,positive regulation of intracellular signal transduction,8/15,33/483,0.24242424242424243,7.806060606060607,7.244238619734985,9.206463735780997e-7,3.7641617552623564e-6,6.930915404019005e-7,Il6/Ccl2/Ccl5/Tnf/Icam1/Jun/Il1b/Tlr2,8
GO:0007167,enzyme-linked receptor protein signaling pathway,7/15,23/483,0.30434782608695654,9.8,7.734173252354506,1.065448041727242e-6,4.275027546309306e-6,7.871567748622317e-7,Ccl2/Tnf/Socs3/Jun/Fos/Stat3/Il1b,7
GO:0010562,positive regulation of phosphorus metabolic process,7/15,23/483,0.30434782608695654,9.8,7.734173252354506,1.065448041727242e-6,4.275027546309306e-6,7.871567748622317e-7,Il6/Ccl5/Tnf/Icam1/Stat3/Ptgs2/Il1b,7
GO:0045937,positive regulation of phosphate metabolic process,7/15,23/483,0.30434782608695654,9.8,7.734173252354506,1.065448041727242e-6,4.275027546309306e-6,7.871567748622317e-7,Il6/Ccl5/Tnf/Icam1/Stat3/Ptgs2/Il1b,7
GO:0006793,phosphorus metabolic process,10/15,62/483,0.16129032258064516,5.193548387096774,6.32532256207259,1.0988598544619167e-6,4.328435768185355e-6,7.969907801938163e-7,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,10
GO:0006796,phosphate-containing compound metabolic process,10/15,62/483,0.16129032258064516,5.193548387096774,6.32532256207259,1.0988598544619167e-6,4.328435768185355e-6,7.969907801938163e-7,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,10
GO:0065009,regulation of molecular function,10/15,62/483,0.16129032258064516,5.193548387096774,6.32532256207259,1.0988598544619167e-6,4.328435768185355e-6,7.969907801938163e-7,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Jun/Stat3/Ptgs2/Il1b/Tlr2,10
GO:0071705,nitrogen compound transport,8/15,34/483,0.23529411764705882,7.576470588235294,7.113042315134822,1.187444465677301e-6,4.623957798867721e-6,8.514049719277373e-7,Il6/Ccl5/Tnf/Nfkbia/Stat3/Ptgs2/Il1b/Tlr2,8
GO:0009967,positive regulation of signal transduction,9/15,47/483,0.19148936170212766,6.16595744680851,6.666574409888337,1.188199682061984e-6,4.623957798867721e-6,8.514049719277373e-7,Il6/Ccl2/Ccl5/Tnf/Icam1/Jun/Stat3/Il1b/Tlr2,9
GO:0045785,positive regulation of cell adhesion,6/15,15/483,0.4,12.88,8.35959746773044,1.2643950459182526e-6,4.833131358953794e-6,8.899199015182967e-7,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0050673,epithelial cell proliferation,6/15,15/483,0.4,12.88,8.35959746773044,1.2643950459182526e-6,4.833131358953794e-6,8.899199015182967e-7,Il6/Ccl2/Ccl5/Tnf/Jun/Stat3,6
GO:1903037,regulation of leukocyte cell-cell adhesion,6/15,15/483,0.4,12.88,8.35959746773044,1.2643950459182526e-6,4.833131358953794e-6,8.899199015182967e-7,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0008285,negative regulation of cell population proliferation,7/15,24/483,0.2916666666666667,9.391666666666667,7.542124978473934,1.4814541181097477e-6,5.59660444619238e-6,1.030497478278864e-6,Il6/Tnf/Jun/Stat3/Ptgs2/Il1b/Tlr2,7
GO:0043068,positive regulation of programmed cell death,7/15,24/483,0.2916666666666667,9.391666666666667,7.542124978473934,1.4814541181097477e-6,5.59660444619238e-6,1.030497478278864e-6,Il6/Ccl5/Tnf/Jun/Ptgs2/Cxcl1/Il1b,7
GO:0009968,negative regulation of signal transduction,8/15,35/483,0.22857142857142856,7.359999999999999,6.987122426842992,1.5181746255442459e-6,5.6364414258711655e-6,1.0378326236327875e-6,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Ptgs2/Il1b,8
GO:0031399,regulation of protein modification process,8/15,35/483,0.22857142857142856,7.359999999999999,6.987122426842992,1.5181746255442459e-6,5.6364414258711655e-6,1.0378326236327875e-6,Il6/Ccl5/Tnf/Socs3/Icam1/Jun/Ptgs2/Il1b,8
GO:0051247,positive regulation of protein metabolic process,8/15,35/483,0.22857142857142856,7.359999999999999,6.987122426842992,1.5181746255442459e-6,5.6364414258711655e-6,1.0378326236327875e-6,Il6/Ccl5/Tnf/Nfkbia/Icam1/Stat3/Ptgs2/Il1b,8
GO:0043067,regulation of programmed cell death,9/15,49/483,0.1836734693877551,5.914285714285715,6.490225701661964,1.747870168943418e-6,6.452137880785417e-6,1.1880260396427443e-6,Il6/Cxcl10/Ccl5/Tnf/Icam1/Jun/Ptgs2/Cxcl1/Il1b,9
GO:0050896,response to stimulus,15/15,204/483,0.07352941176470588,2.3676470588235294,4.596563244986234,1.7848022973421168e-6,6.551035705017088e-6,1.2062360023903061e-6,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,15
GO:0023057,negative regulation of signaling,8/15,36/483,0.2222222222222222,7.155555555555555,6.866113309986238,1.9251277519430005e-6,7.026172473193097e-6,1.2937224856946718e-6,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Ptgs2/Il1b,8
GO:0007159,leukocyte cell-cell adhesion,6/15,16/483,0.375,12.075,8.057336620750343,1.9898728459393247e-6,7.141432547093354e-6,1.3149452139832965e-6,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0022407,regulation of cell-cell adhesion,6/15,16/483,0.375,12.075,8.057336620750343,1.9898728459393247e-6,7.141432547093354e-6,1.3149452139832965e-6,Il6/Ccl2/Ccl5/Tnf/Icam1/Il1b,6
GO:0051051,negative regulation of transport,6/15,16/483,0.375,12.075,8.057336620750343,1.9898728459393247e-6,7.141432547093354e-6,1.3149452139832965e-6,Il6/Tnf/Icam1/Ptgs2/Il1b/Tlr2,6
GO:0051234,establishment of localization,12/15,108/483,0.1111111111111111,3.5777777777777775,5.437358165291653,2.31456688587737e-6,8.260829879982215e-6,1.5210587851360443e-6,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Icam1/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,12
GO:0045893,positive regulation of DNA-templated transcription,8/15,37/483,0.21621621621621623,6.962162162162162,6.749683967136218,2.422399797160673e-6,8.59818829102085e-6,1.583176269977768e-6,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0042063,gliogenesis,6/15,17/483,0.35294117647058826,11.364705882352942,7.780987312264567,3.024776742874179e-6,1.0566730832321862e-5,1.945642144455549e-6,Il6/Ccl2/Tnf/Stat3/Il1b/Tlr2,6
GO:0010648,negative regulation of cell communication,8/15,38/483,0.21052631578947367,6.778947368421052,6.637533929251591,3.0260761671509978e-6,1.0566730832321862e-5,1.945642144455549e-6,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Ptgs2/Il1b,8
GO:1902680,positive regulation of RNA biosynthetic process,8/15,38/483,0.21052631578947367,6.778947368421052,6.637533929251591,3.0260761671509978e-6,1.0566730832321862e-5,1.945642144455549e-6,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0050708,regulation of protein secretion,5/15,10/483,0.5,16.1,8.629638415702912,3.229471262887774e-6,1.098020229381843e-5,2.0217742532206008e-6,Il6/Ccl5/Tnf/Il1b/Tlr2,5
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,5/15,10/483,0.5,16.1,8.629638415702912,3.229471262887774e-6,1.098020229381843e-5,2.0217742532206008e-6,Il6/Ccl5/Tnf/Socs3/Icam1,5
GO:0060326,cell chemotaxis,5/15,10/483,0.5,16.1,8.629638415702912,3.229471262887774e-6,1.098020229381843e-5,2.0217742532206008e-6,Cxcl10/Ccl2/Ccl5/Cxcl1/Il1b,5
GO:1902107,positive regulation of leukocyte differentiation,5/15,10/483,0.5,16.1,8.629638415702912,3.229471262887774e-6,1.098020229381843e-5,2.0217742532206008e-6,Il6/Ccl5/Tnf/Jun/Fos,5
GO:1903708,positive regulation of hemopoiesis,5/15,10/483,0.5,16.1,8.629638415702912,3.229471262887774e-6,1.098020229381843e-5,2.0217742532206008e-6,Il6/Ccl5/Tnf/Jun/Fos,5
GO:0008104,protein localization,9/15,53/483,0.16981132075471697,5.467924528301887,6.165321913208875,3.588098725553292e-6,1.2028788652785309e-5,2.214849466783021e-6,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Stat3/Ptgs2/Il1b/Tlr2,9
GO:0070727,cellular macromolecule localization,9/15,53/483,0.16981132075471697,5.467924528301887,6.165321913208875,3.588098725553292e-6,1.2028788652785309e-5,2.214849466783021e-6,Il6/Ccl2/Ccl5/Tnf/Nfkbia/Stat3/Ptgs2/Il1b/Tlr2,9
GO:0032880,regulation of protein localization,7/15,27/483,0.25925925925925924,8.348148148148148,7.027867849430236,3.630981094881014e-6,1.2028788652785309e-5,2.214849466783021e-6,Il6/Ccl2/Ccl5/Tnf/Ptgs2/Il1b/Tlr2,7
GO:0043066,negative regulation of apoptotic process,7/15,27/483,0.25925925925925924,8.348148148148148,7.027867849430236,3.630981094881014e-6,1.2028788652785309e-5,2.214849466783021e-6,Il6/Ccl5/Tnf/Icam1/Jun/Ptgs2/Il1b,7
GO:0043069,negative regulation of programmed cell death,7/15,27/483,0.25925925925925924,8.348148148148148,7.027867849430236,3.630981094881014e-6,1.2028788652785309e-5,2.214849466783021e-6,Il6/Ccl5/Tnf/Icam1/Jun/Ptgs2/Il1b,7
GO:0048519,negative regulation of biological process,13/15,140/483,0.09285714285714286,2.99,4.99707947148879,3.979400346765353e-6,1.3115778693930706e-5,2.4149959139875668e-6,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Stat3/Ptgs2/Il1b/Tlr2,13
GO:0008219,cell death,9/15,54/483,0.16666666666666666,5.366666666666666,6.089259703508798,4.252478481762257e-6,1.3874247975850597e-5,2.554652144811989e-6,Il6/Cxcl10/Ccl5/Tnf/Icam1/Jun/Ptgs2/Cxcl1/Il1b,9
GO:0012501,programmed cell death,9/15,54/483,0.16666666666666666,5.366666666666666,6.089259703508798,4.252478481762257e-6,1.3874247975850597e-5,2.554652144811989e-6,Il6/Cxcl10/Ccl5/Tnf/Icam1/Jun/Ptgs2/Cxcl1/Il1b,9
GO:0001934,positive regulation of protein phosphorylation,6/15,18/483,0.3333333333333333,10.733333333333333,7.526925109174245,4.462575093247384e-6,1.4486550302702563e-5,2.6673947925784416e-6,Il6/Ccl5/Tnf/Icam1/Ptgs2/Il1b,6
GO:0051254,positive regulation of RNA metabolic process,8/15,41/483,0.1951219512195122,6.282926829268293,6.324141978215775,5.670382471352545e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0071702,organic substance transport,8/15,41/483,0.1951219512195122,6.282926829268293,6.324141978215775,5.670382471352545e-6,1.7893630926974873e-5,3.2947373223857922e-6,Il6/Ccl5/Tnf/Nfkbia/Stat3/Ptgs2/Il1b/Tlr2,8
